c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,delta_position,cost_1,cost_2,cost_3,cost_4,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
128.783,-110.642,76.6524,13.3476,14.8221,-5.69543,88.5908,-0.177043,0.0602105,0.0167763,-8.46908e-05,-0.177043,-0.0601379,-0.139017,0.795928,0.672123,0.795916,0.672114,126.618,129.108,129.128,126.898,122.338,117.208,-118.159,-108.669,-100.349,-89.959,-79.979,-69.827,-7.81349,1.995,10.0949,19.6894,28.3471,37.0406,0.370911,0.139017,2.0403,6.60868,13.3495,20.6846,
128.932,-109.735,78.5272,11.4728,17.9286,-5.63671,81.9823,-0.16584,0.0570294,0.0163205,-9.05393e-05,-0.16584,-0.0569677,-0.0389015,0.757995,0.651332,0.757972,0.651314,126.618,129.108,129.128,126.898,122.338,117.208,-118.159,-108.669,-100.349,-89.959,-79.979,-69.827,-8.71561,1.08004,9.23778,18.9766,27.8502,36.779,0.591555,0.0389015,1.67418,5.92623,12.3802,19.4269,
129.072,-108.667,80.6781,9.32193,20.6764,-5.83999,51.7201,-0.153312,0.052806,0.015809,-9.63988e-05,-0.153312,-0.052757,0.0358323,0.714298,0.624942,0.714295,0.62494,126.618,129.108,129.128,126.898,122.338,117.208,-118.159,-108.669,-100.349,-89.959,-79.979,-69.827,-9.76405,0.00395643,8.21732,18.1089,27.2185,36.4054,0.884079,-0.0358323,1.29212,5.17566,11.292,17.9987,
129.181,-107.482,83.035,6.96501,22.26,-5.53411,25.453,-0.0710229,0.0413857,0.014818,-8.48903e-05,-0.0710229,-0.0413621,-0.917219,0.665231,0.566633,0.665235,0.566635,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-1.18675,7.07428,17.1172,26.4706,35.9256,61.2314,-0.0718388,0.917219,4.39069,10.1272,16.4504,38.5422,
129.244,-106.243,85.474,4.526,22.6625,-5.55614,9.0006,-0.0782601,0.0384802,0.0138937,-8.18694e-05,-0.0782601,-0.0384612,-0.580834,0.680982,0.595481,0.680996,0.59549,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-2.42927,5.86636,16.048,25.6371,35.3526,61.5756,-0.0557715,0.580834,3.62377,8.95709,14.8722,35.867,
129.258,-105.124,87.666,2.334,22.1665,-4.84987,6.69322,-0.0847404,0.0330358,0.0131604,-7.95035e-05,-0.0847404,-0.0330238,-0.323945,0.696216,0.621633,0.696197,0.62162,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-3.54835,4.76556,15.0561,24.8422,34.7768,61.7837,0.00509874,0.323945,2.97523,7.93787,13.4771,33.4535,
129.237,-104.011,89.5602,0.439835,22.3662,-4.43579,12.6668,-0.0901031,0.0300849,0.01256,-7.77334e-05,-0.0901031,-0.0300759,-0.136305,0.710208,0.644397,0.710219,0.644405,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-4.65925,3.66066,14.0333,23.978,34.0903,61.7427,0.0924361,0.136305,2.446,7.08248,12.2903,31.3631,
129.177,-102.779,91.526,358.474,22.4042,-4.1133,11.3988,-0.0937305,0.0269202,0.0119802,-7.61668e-05,-0.0937305,-0.0269137,0.0163258,0.725568,0.668186,0.725584,0.668199,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-5.88619,2.43033,12.876,22.974,33.2589,61.5493,0.22523,-0.0163258,1.9362,6.22881,11.0866,29.1997,
129.079,-101.549,93.3321,356.668,22.3766,-3.75724,11.7848,-0.0981377,0.0246347,0.0114751,-7.49695e-05,-0.0981377,-0.0246297,0.118778,0.740464,0.690199,0.740436,0.690176,129.108,129.128,126.898,122.338,117.208,98.3483,-108.669,-100.349,-89.959,-79.979,-69.827,-42.029,-7.10945,1.19532,11.6974,21.9256,32.3586,61.2058,0.384784,-0.118778,1.50354,5.47574,10.007,27.2194,
128.948,-100.323,94.9878,355.012,22.3972,-3.50159,12.6361,-0.257434,0.070613,0.00876908,-4.88347e-05,-0.257434,-0.0704959,-1.14095,0.651104,0.620465,0.651105,0.620467,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-0.0415687,10.503,20.8417,31.4012,60.7337,83.232,-0.177257,1.14095,4.81599,9.04392,25.4157,38.2181,
128.804,-99.2227,96.4244,353.576,22.04,-3.90865,14.6962,-0.217322,0.0670458,0.00836307,-4.70396e-05,-0.217322,-0.0669456,-0.8567,0.654115,0.628153,0.654113,0.62815,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-1.15561,9.41868,19.8463,30.5085,60.2422,83.0544,-0.196731,0.8567,4.27138,8.23323,23.8644,36.0988,
128.586,-97.8763,98.1868,351.813,22.5392,-3.75724,17.7688,-0.173633,0.0608595,0.00791233,-4.50969e-05,-0.173633,-0.0607845,-0.542961,0.65807,0.637227,0.658067,0.637224,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-2.52473,8.07696,18.6046,29.3836,59.5841,82.7617,-0.184757,0.542961,3.63532,7.26738,21.9767,33.5037,
128.271,-96.2808,100.372,349.628,22.4626,-3.75377,12.638,-0.131859,0.0497845,0.00742583,-4.30414e-05,-0.131859,-0.0497434,-0.212445,0.663423,0.647981,0.663424,0.647983,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-4.15598,6.46575,17.1037,28.0134,58.7528,82.3532,-0.110441,0.212445,2.90108,6.11943,19.6664,30.301,
128.048,-95.3001,101.674,348.326,22.4714,-3.25918,13.5297,-0.113122,0.042675,0.00716085,-4.1985e-05,-0.113122,-0.0426491,-0.0451366,0.666872,0.654143,0.666873,0.654145,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-5.16311,5.46321,16.1594,27.1394,58.1785,82.0143,-0.0364779,0.0451366,2.49152,5.46132,18.3067,28.4028,
127.644,-93.7107,103.538,346.462,22.9453,-3.11402,13.491,-0.0907714,0.0339325,0.00679117,-4.06681e-05,-0.0907714,-0.0339195,0.153644,0.672186,0.662688,0.672188,0.662689,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-6.80141,3.82195,14.5921,25.6629,57.1035,81.2551,0.110504,-0.153644,1.94345,4.55445,16.3832,25.6984,
127.335,-92.6167,104.835,345.165,22.5943,-2.66584,9.22505,-0.081587,0.0268663,0.00655685,-3.98789e-05,-0.081587,-0.0268598,0.258111,0.67616,0.668447,0.676158,0.668444,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-7.93369,2.68097,13.4958,24.6229,56.3231,80.6793,0.246376,-0.258111,1.59471,3.95451,15.0688,23.835,
126.971,-91.4095,106.059,343.941,22.4649,-2.39258,12.8157,-0.0752634,0.021952,0.00632871,-3.92229e-05,-0.0752634,-0.0219485,0.331764,0.680134,0.673755,0.680135,0.673757,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-9.18756,1.4139,12.2659,23.4408,55.3712,79.9092,0.399384,-0.331764,1.28959,3.41112,13.8456,22.0895,
126.585,-90.2091,107.139,342.861,22.5567,-2.14987,14.1642,-0.0710031,0.0188366,0.00612206,-3.87123e-05,-0.0710031,-0.0188343,0.3728,0.691602,0.685912,0.691571,0.68588,129.128,126.898,122.338,117.208,98.3483,83.6383,-100.349,-89.959,-79.979,-69.827,-42.029,-20.729,-10.439,0.146745,11.0274,22.2403,54.3618,79.0508,0.558107,-0.3728,1.04365,2.95411,12.7847,20.5645,
126.221,-89.1301,107.969,342.031,22.9793,-2.0104,13.4062,-0.242641,0.0352491,0.00574271,-3.86767e-05,-0.242641,-0.0352345,-0.870239,1.01202,0.992534,1.01207,0.99258,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-0.997396,9.90259,21.142,53.4024,78.2015,87.0963,-0.388559,0.870239,2.61819,11.9828,19.4043,20.6771,
125.885,-88.1738,108.69,341.31,23.016,-1.03811,11.6422,-0.225343,0.0345252,0.0055794,-3.82532e-05,-0.225343,-0.0345114,-0.733563,1.0067,0.989505,1.00675,0.98955,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-2.01574,8.89922,20.1597,52.5355,77.426,86.3362,-0.387919,0.733563,2.33988,11.2976,18.4064,19.5671,
125.501,-87.1012,109.289,340.711,22.5872,-1.63252,10.851,-0.197977,0.0368481,0.0054142,-3.79242e-05,-0.197977,-0.0368315,-0.632656,1.00244,0.987006,1.00241,0.98698,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-3.15882,7.76727,19.044,51.5116,76.4751,85.3969,-0.374683,0.632656,2.1212,10.74,17.5883,18.6558,
125.106,-86.0327,109.85,340.15,22.9306,-1.71131,14.519,-0.168695,0.0393829,0.00525512,-3.76341e-05,-0.168695,-0.0393625,-0.547293,0.998567,0.984676,0.998542,0.984651,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-4.30171,6.63373,17.9244,50.4749,75.5043,84.4361,-0.353001,0.547293,1.92533,10.2258,16.8293,17.8094,
124.65,-84.8502,110.587,339.413,23.0257,-2.17066,10.7557,-0.136174,0.0397636,0.00507731,-3.72791e-05,-0.136174,-0.0397427,-0.451343,0.993663,0.981634,0.993705,0.981675,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-5.57308,5.37302,16.6805,49.335,74.4472,83.3909,-0.308262,0.451343,1.68408,9.56532,15.8464,16.7115,
124.174,-83.676,111.486,338.514,22.961,-2.2782,9.61798,-0.108674,0.0368006,0.00489851,-3.68844e-05,-0.108674,-0.036784,-0.354394,0.987946,0.977944,0.987923,0.977921,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-6.84408,4.1126,15.4381,48.2122,73.4199,82.3761,-0.233314,0.354394,1.40951,8.77725,14.6634,15.3881,
123.73,-82.6314,112.413,337.587,22.5099,-2.26019,10.0999,-0.0901102,0.0315952,0.00474,-3.65207e-05,-0.0901102,-0.0315847,-0.275155,0.982355,0.974167,0.982333,0.974145,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.98208,2.98267,14.3237,47.2128,72.5124,81.4792,-0.135215,0.275155,1.1469,7.98345,13.461,14.0407,
123.061,-81.1389,113.645,336.355,22.7926,-2.04538,14.3406,-0.073239,0.0252029,0.00452523,-3.61026e-05,-0.073239,-0.0251976,-0.196832,0.975386,0.969182,0.975422,0.969218,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-9.61868,1.35236,12.7095,45.738,71.1496,80.1267,0.0223571,0.196832,0.824485,6.95216,11.8844,12.2711,
122.581,-80.1141,114.515,335.484,22.4811,-1.80185,11.6978,-0.0668197,0.0200222,0.00438232,-3.58509e-05,-0.0668197,-0.0200196,-0.164315,0.970772,0.965684,0.970807,0.965719,126.898,122.338,117.208,98.3483,83.6383,79.6835,-89.959,-79.979,-69.827,-42.029,-20.729,-12.6606,-10.749,0.223401,11.5888,44.7066,70.1901,79.1721,0.156504,0.164315,0.619387,6.24467,10.7903,11.0407,
122.031,-78.9797,115.335,334.665,22.5288,-1.56088,14.7578,0.201505,-0.0667772,0.00715044,-6.08292e-05,0.201505,0.0666782,-0.442633,1.24173,1.23288,1.24171,1.23286,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.03446,10.3363,43.5311,69.0771,78.0617,82.8778,0.150206,0.442633,5.59354,9.77416,9.89595,8.89399,
121.239,-77.3957,116.282,333.718,22.6141,0.221193,12.733,0.068069,-0.0585264,0.00680206,-6.04831e-05,0.068069,0.0584597,-0.263009,1.24624,1.23733,1.24625,1.23734,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-2.80287,8.57116,41.8466,67.4581,76.4435,81.2424,0.158448,0.263009,4.86489,8.62297,8.59633,7.51495,
120.675,-76.2593,116.361,333.639,22.6888,0.506396,13.6469,0.00188856,-0.0429497,0.00657008,-6.04572e-05,0.00188856,0.0429233,-0.250063,1.24663,1.2377,1.24664,1.23771,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-4.07138,7.30278,40.5845,66.2013,75.1866,79.984,0.161278,0.250063,4.80579,8.52834,8.48924,7.40121,
120.172,-75.2309,116.16,333.84,23.0922,0.126901,13.3543,-0.0333075,-0.024604,0.00636673,-6.05239e-05,-0.0333075,0.0245991,-0.277326,1.24564,1.23676,1.24565,1.23677,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-5.21696,6.15682,39.4224,65.0258,74.0113,78.8125,0.148539,0.277326,4.95008,8.7627,8.7552,7.68404,
119.613,-74.0865,116.067,333.932,23.1312,-0.540702,9.45129,-0.0515144,-0.00705954,0.00613742,-6.05554e-05,-0.0515144,0.00705942,-0.288158,1.24519,1.23632,1.24517,1.2363,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-6.49074,4.88281,38.1408,63.7381,72.7235,77.5264,0.141081,0.288158,5.01439,8.86818,8.87513,7.8117,
119.106,-73.062,116.247,333.753,22.6459,-1.14752,8.85017,-0.0565501,0.00357259,0.00592628,-6.04948e-05,-0.0565501,-0.00357257,-0.271512,1.24606,1.23716,1.24608,1.23717,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-7.63323,3.74073,37.0133,62.6225,71.608,76.4075,0.159967,0.271512,4.89383,8.66763,8.64651,7.56807,
118.591,-72.0459,116.585,333.415,22.9209,-1.42515,13.23,-0.0576518,0.0108602,0.00571375,-6.03868e-05,-0.0576518,-0.0108598,-0.243348,1.24775,1.23875,1.24776,1.23876,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-8.77144,2.60298,35.9023,61.5333,70.5184,75.3115,0.198899,0.243348,4.66931,8.29198,8.21785,7.11112,
118.065,-71.0377,117.155,332.845,22.582,-1.71667,10.4545,-0.0567647,0.0135101,0.00549996,-6.02242e-05,-0.0567647,-0.0135093,-0.210085,1.25068,1.24141,1.25069,1.24142,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-9.9059,1.46839,34.8101,60.4759,69.4599,74.2417,0.278869,0.210085,4.30434,7.67167,7.50811,6.35372,
117.406,-69.814,117.891,332.109,22.9027,-1.66768,13.6998,-0.0562533,0.0153932,0.00524183,-6.00502e-05,-0.0562533,-0.015392,-0.180737,1.25464,1.24484,1.25465,1.24485,122.338,117.208,98.3483,83.6383,79.6835,78.5283,-79.979,-69.827,-42.029,-20.729,-12.6606,-7.87898,-11.2915,0.0809278,33.4725,59.1794,68.1605,72.9272,0.395637,0.180737,3.84632,6.88366,6.60469,5.38897,
116.791,-68.7105,118.629,331.371,22.9274,-1.72718,10.6713,0.0953957,-0.0546991,0.00750333,-8.18161e-05,0.0953957,0.0546447,-3.40424,0.473052,0.465347,0.47307,0.465363,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-1.17974,32.2562,58.0002,66.977,71.7276,78.1771,0.169135,3.40424,6.11016,5.71551,4.43848,2.60398,
116.037,-67.398,119.474,330.526,22.8455,0.635824,10.4508,-0.00614475,-0.0482312,0.00716147,-8.20088e-05,-0.00614475,0.0481939,-2.91707,0.475192,0.466585,0.47521,0.466602,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-2.69083,30.7892,56.5703,65.5403,70.2715,76.6933,0.175614,2.91707,5.24288,4.71584,3.36886,1.4394,
115.358,-66.1942,119.465,330.535,22.4296,0.336477,12.3105,-0.058375,-0.0287323,0.00682106,-8.20063e-05,-0.058375,0.0287243,-2.92277,0.475168,0.466572,0.475186,0.466588,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-4.0731,29.4065,55.1872,64.1573,68.8887,75.3108,0.175885,2.92277,5.25275,4.72716,3.38095,1.45253,
114.683,-64.9861,119.249,330.751,22.847,-0.0890354,16.2616,-0.0774314,-0.0063544,0.00647307,-8.19504e-05,-0.0774314,0.00635431,-3.03517,0.474612,0.466254,0.474581,0.466225,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-5.45754,28.0115,53.7832,62.7552,67.4917,73.921,0.161922,3.03517,5.46246,4.97074,3.6424,1.73823,
114.003,-63.7763,119.358,330.642,22.5544,-1.17333,11.7213,-0.0768071,0.00914459,0.00613553,-8.1978e-05,-0.0768071,-0.00914434,-2.98236,0.474892,0.466414,0.47491,0.46643,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-6.84506,26.6294,52.4057,61.3767,66.1107,72.5363,0.172909,2.98236,5.36052,4.8517,3.51434,1.59792,
113.434,-62.7908,119.7,330.3,22.9144,-1.58555,14.1859,-0.0741852,0.0165647,0.00586725,-8.20724e-05,-0.0741852,-0.0165632,-2.81703,0.47578,0.466919,0.475748,0.466891,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-7.98191,25.5087,51.2988,60.2666,64.9925,71.4066,0.207639,2.81703,5.04114,4.47873,3.1131,1.15833,
112.787,-61.7028,120.332,329.668,22.9948,-1.84075,10.6227,-0.0725298,0.0195994,0.00557783,-8.22777e-05,-0.0725298,-0.0195969,-2.52652,0.477458,0.467857,0.477476,0.467874,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-9.24504,24.2723,50.0853,59.0464,63.7569,70.1491,0.286447,2.52652,4.46622,3.80499,2.38735,0.361996,
112.191,-60.7339,121.074,328.926,22.5345,-1.81986,9.93878,-0.0745538,0.0186056,0.00532495,-8.25708e-05,-0.0745538,-0.0186035,-2.20204,0.479499,0.468972,0.479467,0.468943,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-10.3777,23.1659,49.0018,57.9536,62.6454,69.0108,0.396454,2.20204,3.80709,3.0298,1.55125,-0.556764,
111.584,-59.7735,121.741,328.259,22.891,-1.61159,14.3886,-0.0774336,0.0184518,0.00506978,-8.28825e-05,-0.0774336,-0.0184497,-1.92132,0.481396,0.469983,0.481414,0.469999,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-11.5085,22.0538,47.9067,56.8488,61.5231,67.8635,0.50626,1.92132,3.22556,2.34414,0.811082,-1.37087,
110.967,-58.8189,122.44,327.56,22.6206,-1.56364,11.0573,-0.0802232,0.0172284,0.00481561,-8.32588e-05,-0.0802232,-0.0172267,-1.64319,0.48345,0.471052,0.483468,0.471069,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-12.6383,20.9387,46.8056,55.7363,60.3915,66.7049,0.637456,1.64319,2.63213,1.64174,0.0518036,-2.2073,
110.269,-57.7651,123.124,326.876,22.5426,-1.34284,13.7479,-0.0824445,0.0169127,0.00452837,-8.36773e-05,-0.0824445,-0.016911,-1.38402,0.485529,0.472111,0.485497,0.472082,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-13.894,19.6927,45.5695,54.4878,59.1237,65.4096,0.779253,1.38402,2.06404,0.967092,-0.678314,-3.01263,
109.415,-56.5074,123.859,326.141,22.6187,-1.2737,14.4826,-0.082166,0.0172139,0.00417748,-8.4183e-05,-0.082166,-0.0172122,-1.12343,0.487837,0.473259,0.487805,0.47323,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-15.4027,18.1889,44.0724,52.9758,57.5902,63.8457,0.949384,1.12343,1.47158,0.260373,-1.44434,-3.85907,
108.836,-55.6716,124.316,325.683,22.6965,-1.17778,13.7802,-0.0804933,0.0174631,0.00393988,-8.4528e-05,-0.0804933,-0.0174613,-0.971246,0.489316,0.47398,0.489284,0.473951,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-16.4113,17.1807,43.0661,51.9595,56.5602,62.7962,1.0656,0.971246,1.11258,-0.169726,-1.91126,-4.37589,
108.028,-54.5249,124.856,325.144,23.1619,-1.16035,13.0514,-0.0756874,0.0186853,0.0036059,-8.49642e-05,-0.0756874,-0.0186831,-0.80155,0.491098,0.474836,0.491065,0.474807,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-17.8036,15.7861,41.6716,50.5527,55.1367,61.3492,1.21193,0.80155,0.699354,-0.666566,-2.4513,-4.97449,
107.358,-53.5924,125.366,324.634,22.7886,-1.17311,8.66898,-0.0718424,0.0178352,0.00333338,-8.5408e-05,-0.0718424,-0.0178333,-0.654381,0.492827,0.475654,0.492795,0.475625,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-18.9401,14.6445,40.5282,49.3967,53.9646,60.1544,1.36423,0.654381,0.321397,-1.12365,-2.94919,-5.52767,
106.607,-52.5645,125.879,324.121,22.7146,-1.02187,12.2157,-0.0671715,0.0171413,0.00302642,-8.58835e-05,-0.0671715,-0.0171397,-0.516948,0.497057,0.478658,0.497103,0.478699,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-20.2003,13.3766,39.2562,48.1114,52.6629,58.8293,1.52718,0.516948,-0.0475493,-1.57187,-3.43819,-6.07193,
105.924,-51.6444,126.245,323.755,23.0893,-0.965993,12.8185,-0.0614604,0.0175076,0.00274426,-8.62422e-05,-0.0614604,-0.0175058,-0.424744,0.500423,0.481079,0.500467,0.481119,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-21.3359,12.2339,38.1094,46.9547,51.4941,57.6436,1.64957,0.424744,-0.305163,-1.88605,-3.78143,-6.45453,
105.236,-50.73,126.683,323.317,22.6934,-0.964705,9.25948,-0.0562893,0.016045,0.00246276,-8.66915e-05,-0.0562893,-0.0160436,-0.326005,0.504492,0.483979,0.504535,0.484017,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-22.4669,11.0926,36.9617,45.7947,50.3195,56.4484,1.8071,0.326005,-0.601439,-2.24981,-4.17979,-6.89977,
104.543,-49.8213,127.023,322.977,22.9756,-0.792194,12.9806,-0.0508139,0.0155957,0.00217598,-8.70575e-05,-0.0508139,-0.0155944,-0.254009,0.507698,0.486243,0.50774,0.486279,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-23.5985,9.95157,35.8148,44.6378,49.151,55.2637,1.93462,0.254009,-0.827236,-2.5281,-4.48495,-7.24133,
103.925,-49.0183,127.315,322.685,22.9764,-0.784543,10.2349,-0.0457508,0.014837,0.00191942,-8.73827e-05,-0.0457508,-0.014836,-0.198034,0.510475,0.488188,0.510515,0.488223,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-24.6019,8.93914,34.7965,43.6107,48.1139,54.2124,2.0497,0.198034,-1.01507,-2.76091,-4.74074,-7.52825,
103.149,-48.0213,127.661,322.338,22.8922,-0.677326,10.2228,-0.0396257,0.0134881,0.00159658,-8.77816e-05,-0.0396257,-0.0134873,-0.138814,0.513795,0.490497,0.513835,0.490531,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-25.8525,7.67672,33.5263,42.3298,46.821,52.9025,2.19303,0.138814,-1.23045,-3.02949,-5.03649,-7.86078,
102.214,-46.8341,128.022,321.978,22.8073,-0.562186,10.9462,-0.0324942,0.0117237,0.00120572,-8.82127e-05,-0.0324942,-0.0117231,-0.0858199,0.517288,0.492906,0.517266,0.492887,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-27.349,6.16669,32.0071,40.7992,45.2776,51.3413,2.35069,0.0858199,-1.44585,-3.30018,-5.33536,-8.19781,
101.277,-45.6546,128.317,321.683,22.7701,-0.402516,11.6413,-0.025776,0.00986629,0.000811212,-8.85784e-05,-0.025776,-0.00986597,-0.0499872,0.52018,0.494884,0.520159,0.494867,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-28.8431,4.66045,30.4927,39.275,43.743,49.7918,2.48743,0.0499872,-1.61474,-3.51432,-5.57254,-8.46618,
100.416,-44.5777,128.549,321.451,22.3596,-0.25233,11.8778,-0.0194975,0.00776146,0.000446986,-8.88738e-05,-0.0194975,-0.00776131,-0.0289939,0.522473,0.496443,0.522454,0.496426,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-30.2115,3.28197,29.1072,37.8818,42.3414,48.3785,2.60211,0.0289939,-1.74034,-3.67547,-5.75177,-8.66989,
99.7097,-43.6965,128.615,321.385,22.7547,-0.0934194,15.6155,-0.0139027,0.0073363,0.000146168,-8.89595e-05,-0.0139027,-0.00733617,-0.0230867,0.523131,0.496889,0.523113,0.496873,117.208,98.3483,83.6383,79.6835,78.5283,77.0483,-69.827,-42.029,-20.729,-12.6606,-7.87898,-1.33898,-31.3379,2.15253,27.9757,36.7481,41.2052,47.239,2.63495,0.0230867,-1.77613,-3.72141,-5.80287,-8.72796,
