c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
-134.941,18.4927,232.867,217.132,7.60709,-0.355196,4.00401,-0.00634328,0.0033734,0.00109835,1.20632e-05,-0.00634328,-0.00337338,-123.392,-134.97,-145.117,-158.342,-164.316,-169.337,33.371,18.404,4.33938,-17.429,-30.1806,-42.8406,-18.8338,0.0879401,17.4259,42.764,56.5369,69.6604,0.226409,0.0307134,0.431765,3.02879,5.96318,9.6033,
-135.17,18.1885,232.915,217.086,7.60699,-0.35769,4.00478,0.0315027,-0.00399538,0.00133622,1.02645e-05,0.0315027,0.00399536,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-0.292413,17.0459,42.3861,56.1614,69.2879,91.8966,0.0295499,0.416367,2.99259,5.91567,9.54501,18.919,
-135.423,17.8504,232.972,217.028,7.60708,-1.23757,4.16871,0.0282825,-0.00388242,0.00135042,1.02415e-05,0.0282825,0.0038824,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-0.714973,16.6237,41.9665,55.7447,68.8748,91.4929,0.0284822,0.397926,2.94876,5.85803,9.47422,18.8256,
-135.674,17.5098,233.134,216.866,7.61251,-0.831882,4.10793,0.0218978,-0.00562027,0.00136671,1.01769e-05,0.0218978,0.00562021,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-1.13767,16.202,41.5519,55.3383,68.4786,91.1231,0.0267049,0.347045,2.8261,5.69634,9.27533,18.5626,
-135.9,17.2032,233.244,216.756,7.61516,-0.459132,3.98725,0.0165618,-0.00652633,0.00138052,1.01335e-05,0.0165618,0.00652624,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-1.51834,15.8219,41.1765,54.9684,68.1155,90.7777,0.0262247,0.313324,2.74378,5.58758,9.14137,18.3852,
-136.176,16.829,233.317,216.683,7.61368,-0.226248,3.93145,0.0114053,-0.00653243,0.00139608,1.01048e-05,0.0114053,0.00653234,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-1.98359,15.357,40.7147,54.5102,67.6618,90.3358,0.0263488,0.291322,2.68942,5.51563,9.05264,18.2675,
-136.403,16.5232,233.347,216.653,7.61092,-0.0692764,3.93201,0.00824767,-0.00598838,0.00140818,1.00933e-05,0.00824767,0.0059883,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-2.36423,14.9765,40.3355,54.1323,67.2858,89.9646,0.0267009,0.282743,2.66778,5.48688,9.01712,18.2203,
-136.604,16.2517,233.356,216.644,7.60859,-0.0460492,3.95515,0.00603234,-0.00520507,0.0014186,1.00894e-05,0.00603234,0.00520502,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-2.7024,14.6383,39.9977,53.7951,66.9492,89.6295,0.0268123,0.279907,2.66063,5.47739,9.00539,18.2048,
-136.831,15.9464,233.363,216.637,7.6069,-0.0524799,3.97618,0.00407932,-0.00423703,0.00143023,1.00869e-05,0.00407932,0.004237,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-3.0828,14.258,39.6176,53.4153,66.5698,89.2512,0.026988,0.278106,2.65594,5.47113,8.99763,18.1944,
-137.033,15.675,233.369,216.631,7.606,-0.0846581,3.99183,0.00263295,-0.00337601,0.00144057,1.00845e-05,0.00263295,0.003376,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-3.42086,13.9199,39.2799,53.0778,66.2327,88.9151,0.0271831,0.276428,2.65152,5.46522,8.9903,18.1846,
-137.26,15.3696,233.38,216.62,7.60551,-0.118164,4.00025,0.00118929,-0.00246543,0.00145226,1.00803e-05,0.00118929,0.00246542,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-3.80113,13.5397,38.9001,52.6986,65.8541,88.5382,0.027532,0.273534,2.64389,5.455,8.97762,18.1677,
-137.486,15.0641,233.395,216.605,7.60532,-0.157908,4.0049,-6.55266e-05,-0.00162485,0.00146402,1.00744e-05,-6.55266e-05,0.00162485,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-4.18136,13.1595,38.5205,52.3198,65.4763,88.1628,0.0281232,0.26953,2.63316,5.44062,8.95976,18.1438,
-137.687,14.7925,233.413,216.587,7.60529,-0.195653,4.00684,-0.00102079,-0.000950322,0.00147453,1.00673e-05,-0.00102079,0.000950321,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-4.51935,12.8216,38.1834,51.9835,65.1411,87.8305,0.0289874,0.264932,2.62058,5.42369,8.93868,18.1156,
-137.913,14.4866,233.439,216.561,7.60532,-0.226773,4.00722,-0.00191253,-0.000275183,0.00148643,1.00574e-05,-0.00191253,0.000275183,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-4.89965,12.4414,37.8042,51.6056,64.7648,87.4583,0.0304506,0.258661,2.60299,5.39995,8.90907,18.0759,
-138.164,14.1466,233.472,216.528,7.60536,-0.26336,4.00683,-0.00287954,0.000395395,0.0014997,1.00443e-05,-0.00287954,-0.000395395,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-5.32212,12.0191,37.3833,51.1863,64.3475,87.0463,0.0324788,0.250545,2.58004,5.36892,8.87034,18.0239,
-138.389,13.8404,233.507,216.493,7.60538,-0.294645,4.00658,-0.00360281,0.00092674,0.00151169,1.00308e-05,-0.00360281,-0.00092674,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-5.70238,11.639,37.0045,50.8092,63.9726,86.677,0.0348898,0.242412,2.55649,5.33697,8.83039,17.9701,
-138.615,13.534,233.546,216.454,7.60539,-0.321103,4.00632,-0.00426338,0.00139799,0.00152371,1.00158e-05,-0.00426338,-0.00139798,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-6.08263,11.2588,36.626,50.4326,63.5983,86.3089,0.0378168,0.233599,2.5305,5.30164,8.78615,17.9105,
-138.839,13.2274,233.588,216.412,7.6054,-0.344517,4.00617,-0.0048575,0.00181931,0.00153574,9.99953e-06,-0.0048575,-0.00181931,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-6.46286,10.8787,36.2476,50.0562,63.2244,85.9417,0.0412739,0.224293,2.50252,5.2635,8.73832,17.846,
-139.064,12.9205,233.633,216.367,7.6054,-0.36575,4.00607,-0.00539364,0.00219185,0.00154779,9.982e-06,-0.00539364,-0.00219185,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-6.8431,10.4987,35.8693,49.6801,62.8511,85.5756,0.0453097,0.214559,2.47265,5.22266,8.68702,17.7766,
-139.263,12.6476,233.677,216.323,7.60539,-0.384283,4.00603,-0.00589486,0.00248341,0.00155849,9.96543e-06,-0.00589486,-0.00248341,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-7.18104,10.1608,35.5331,49.346,62.5196,85.251,0.0493497,0.205541,2.44452,5.18414,8.63858,17.7111,
-139.463,12.3744,233.722,216.278,7.60539,-0.394852,4.00629,-0.00623277,0.00274767,0.0015692,9.94813e-06,-0.00623277,-0.00274766,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-7.51906,9.82293,35.197,49.012,62.1884,84.9269,0.0539748,0.1965,2.41549,5.14422,8.58828,17.6428,
-139.686,12.0669,233.774,216.226,7.60539,-0.411987,4.00601,-0.00664717,0.00302628,0.00158123,9.92811e-06,-0.00664717,-0.00302627,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-7.89927,9.44284,34.8189,48.6365,61.8159,84.5627,0.0595748,0.18625,2.38204,5.09815,8.53016,17.5639,
-139.91,11.7592,233.829,216.171,7.60539,-0.425737,4.0059,-0.00699474,0.00327541,0.00159324,9.90731e-06,-0.00699474,-0.0032754,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-8.2795,9.06273,34.4409,48.261,61.4437,84.1991,0.0658091,0.175957,2.34757,5.0505,8.46995,17.482,
-140.133,11.4512,233.885,216.115,7.60538,-0.439948,4.0057,-0.00735813,0.00350095,0.00160522,9.88586e-06,-0.00735813,-0.00350093,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-8.65968,8.68265,34.0629,47.8857,61.0718,83.8361,0.0725834,0.165632,2.31222,5.00152,8.40798,17.3976,
-140.355,11.1429,233.943,216.057,7.60537,-0.450372,4.00575,-0.00764667,0.00370506,0.00161719,9.86381e-06,-0.00764667,-0.00370504,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-9.03987,8.30254,33.685,47.5105,60.7001,83.4734,0.0800039,0.155415,2.27619,4.95143,8.34447,17.311,
-140.578,10.8344,234.003,215.997,7.60535,-0.46274,4.0056,-0.00794887,0.00389364,0.00162912,9.84129e-06,-0.00794887,-0.00389362,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-9.42003,7.92246,33.3071,47.1354,60.3285,83.1112,0.0879569,0.145297,2.23962,4.90046,8.27975,17.2225,
-140.824,10.4913,234.071,215.929,7.60533,-0.471944,4.00566,-0.0082447,0.00408016,0.00164234,9.81563e-06,-0.0082447,-0.00408014,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-9.84243,7.50011,32.8872,46.7187,59.9158,82.7091,0.0975525,0.134221,2.19828,4.84264,8.2062,17.1218,
-141.046,10.1823,234.134,215.866,7.60531,-0.482566,4.00564,-0.00844086,0.00423793,0.00165421,9.79219e-06,-0.00844086,-0.00423791,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-10.2226,7.11997,32.5094,46.3437,59.5444,82.3475,0.106829,0.124542,2.16086,4.79009,8.13923,17.0299,
-141.218,9.94174,234.184,215.816,7.6053,-0.482566,4.00564,-0.00858408,0.00435133,0.00166341,9.77368e-06,-0.00858408,-0.0043513,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-10.5183,6.8243,32.2154,46.052,59.2557,82.0665,0.114467,0.117161,2.13149,4.74874,8.08645,16.9574,
-141.439,9.63222,234.249,215.751,7.60527,-0.503551,4.00513,-0.00878491,0.0044799,0.00167522,9.74941e-06,-0.00878491,-0.00447987,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-10.8984,6.44417,31.8376,45.6771,58.8846,81.7055,0.124877,0.107818,2.09322,4.69471,8.01738,16.8623,
-141.635,9.35686,234.308,215.692,7.60524,-0.507197,4.00523,-0.00898413,0.0045795,0.00168568,9.72743e-06,-0.00898413,-0.00457947,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-11.2363,6.10628,31.5017,45.344,58.5549,81.3849,0.134687,0.0996786,2.0588,4.64596,7.95496,16.7763,
-141.928,8.94341,234.398,215.602,7.60521,-0.512402,4.0054,-0.00919772,0.00472948,0.0017013,9.69433e-06,-0.00919772,-0.00472944,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-11.7431,5.59941,30.9979,44.8442,58.0602,80.904,0.150236,0.0880694,2.00742,4.5729,7.86121,16.6468,
-142.148,8.63302,234.466,215.534,7.60519,-0.524223,4.00518,-0.0093958,0.00484025,0.00171296,9.66935e-06,-0.0093958,-0.00484021,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-12.1231,5.21929,30.62,44.4694,57.6893,80.5435,0.162482,0.0797295,1.96893,4.51798,7.79059,16.549,
-142.416,8.25326,234.551,215.449,7.60515,-0.528641,4.00526,-0.00951642,0.00495539,0.00172717,9.63825e-06,-0.00951642,-0.00495535,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-12.5876,4.75461,30.1581,44.0112,57.236,80.1032,0.178543,0.0700545,1.92156,4.45005,7.70304,16.4276,
-142.61,7.97682,234.613,215.387,7.60514,-0.540211,4.00489,-0.00970051,0.00503684,0.00173745,9.61551e-06,-0.00970051,-0.00503679,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-12.9254,4.41673,29.8223,43.6781,56.9064,79.7831,0.190665,0.0632733,1.88709,4.40048,7.63905,16.3386,
-142.853,7.63094,234.693,215.307,7.6051,-0.541311,4.00511,-0.00980547,0.00512376,0.00175027,9.58666e-06,-0.00980547,-0.00512372,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-13.3476,3.99428,29.4023,43.2616,56.4944,79.3832,0.20676,0.0552981,1.84385,4.338,7.55821,16.226,
-143.023,7.38862,234.749,215.251,7.60507,-0.550739,4.00489,-0.0099434,0.00518578,0.0017592,9.56644e-06,-0.0099434,-0.00518573,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-13.6431,3.69862,29.1084,42.9701,56.2061,79.1033,0.218362,0.0499571,1.81368,4.2943,7.50157,16.147,
-143.264,7.04214,234.83,215.17,7.60503,-0.55181,4.00508,-0.0100628,0.00526391,0.00177191,9.53724e-06,-0.0100628,-0.00526386,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-14.0653,3.27618,28.6884,42.5537,55.7941,78.7036,0.235767,0.0428062,1.77055,4.23153,7.42007,16.0331,
-143.482,6.73001,234.903,215.096,7.605,-0.559472,4.00496,-0.0101429,0.00533727,0.0017833,9.51094e-06,-0.0101429,-0.00533722,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-14.4453,2.89598,28.3104,42.1788,55.4233,78.3438,0.252034,0.0368592,1.73205,4.17527,7.34684,15.9305,
-143.77,6.31339,235.003,214.997,7.60496,-0.565865,4.00473,-0.0102806,0.00542313,0.00179842,9.47551e-06,-0.0102806,-0.00542308,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-14.9518,2.38905,27.8064,41.679,54.929,77.8643,0.274793,0.0295481,1.68066,4.09983,7.24843,15.7923,
-143.987,6.00058,235.078,214.922,7.60492,-0.572688,4.00469,-0.0103593,0.00548459,0.0018097,9.4488e-06,-0.0103593,-0.00548453,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-15.3317,2.00884,27.4283,41.3041,54.5582,77.5047,0.292638,0.0246075,1.64232,4.04326,7.17445,15.6882,
-144.226,5.65266,235.163,214.837,7.60487,-0.577898,4.0046,-0.0104571,0.00554834,0.00182217,9.41895e-06,-0.0104571,-0.00554829,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-15.7537,1.58638,27.0082,40.8875,54.1463,77.1053,0.313247,0.0196396,1.59986,3.98033,7.09196,15.5719,
-144.418,5.37406,235.231,214.769,7.60505,-0.583397,4.00457,-0.0105136,0.00559734,0.00183211,9.39496e-06,-0.0105136,-0.00559728,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-16.0913,1.2484,26.6721,40.5542,53.8167,76.7858,0.330343,0.0161013,1.56607,3.93002,7.02587,15.4785,
-144.656,5.02548,235.317,214.683,7.60498,-0.588105,4.00253,-0.0106359,0.00565781,0.00184447,9.36491e-06,-0.0106359,-0.00565775,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-16.5133,0.825946,26.2519,40.1376,53.4047,76.3864,0.352374,0.0121572,1.52404,3.86719,6.94317,15.3613,
-144.847,4.74635,235.386,214.614,7.60487,-0.592203,4.00289,-0.0107027,0.00570348,0.00185432,9.34075e-06,-0.0107027,-0.00570342,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-16.8509,0.487967,25.9158,39.8042,53.075,76.0669,0.370642,0.0094625,1.4906,3.81697,6.87691,15.2673,
-145.085,4.3971,235.473,214.527,7.60476,-0.596438,4.00349,-0.0108262,0.00575941,0.00186658,9.31047e-06,-0.0108262,-0.00575935,-134.97,-145.117,-158.342,-164.316,-169.337,-175.492,18.404,4.33938,-17.429,-30.1806,-42.8406,-66.529,-17.2727,0.0655263,25.4956,39.3875,52.663,75.6676,0.394171,0.00660289,1.44904,3.75426,6.794,15.1494,
-145.275,4.11745,235.543,214.457,7.60469,-0.600033,4.00423,-0.00234763,0.00701398,0.00180098,1.01306e-05,-0.00234763,-0.00701387,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-0.272446,25.1593,39.0541,52.3333,75.3482,84.6906,0.00479652,1.41603,3.70421,6.72765,15.0548,19.6825,
-145.488,3.80244,235.63,214.37,7.60422,-1.12073,3.9843,-0.00202527,0.00684221,0.00181438,1.00871e-05,-0.00202527,-0.00684211,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-0.652696,24.7812,38.6795,51.9632,74.9906,84.3401,0.00318861,1.37592,3.64305,6.64639,14.9387,19.5522,
-145.699,3.48619,235.772,214.228,7.60337,-0.954035,3.99009,-0.0035658,0.00569559,0.00182884,1.00163e-05,-0.0035658,-0.00569552,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-1.03284,24.4044,38.3082,51.5993,74.6473,84.0081,0.00138156,1.311,3.54365,6.51402,14.7492,19.3395,
-145.909,3.16966,235.901,214.099,7.60298,-0.799114,3.99921,-0.00518272,0.0048039,0.00184288,9.95278e-06,-0.00518272,-0.00480387,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-1.41296,24.0271,37.9359,51.2337,74.3001,83.6712,0.000553269,1.25309,3.45453,6.39507,14.5785,19.1478,
-146.119,2.85303,236.008,213.992,7.60303,-0.668357,4.00671,-0.00642913,0.00431105,0.00185635,9.90033e-06,-0.00642913,-0.00431102,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-1.79311,23.6493,37.5622,50.8654,73.947,83.3266,0.000610321,1.2057,3.3812,6.29693,14.4373,18.9891,
-146.33,2.53631,236.097,213.903,7.60315,-0.595956,4.01007,-0.00728636,0.00414554,0.00186936,9.85684e-06,-0.00728636,-0.00414552,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-2.17328,23.2709,37.1872,50.4949,73.5891,82.9759,0.00127844,1.1668,3.32066,6.21571,14.3202,18.8574,
-146.563,2.18419,236.185,213.815,7.60337,-0.563186,4.01148,-0.00803891,0.00416352,0.00188352,9.81394e-06,-0.00803891,-0.00416349,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-2.59567,22.8503,36.7699,50.0821,73.1888,82.5825,0.00250679,1.1288,3.2612,6.13572,14.2045,18.7273,
-146.773,1.86704,236.26,213.74,7.6036,-0.545702,4.01143,-0.00851247,0.00427137,0.00189608,9.77769e-06,-0.00851247,-0.00427135,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-2.97586,22.4716,36.3939,49.7099,72.8271,82.2267,0.00413436,1.09711,3.21129,6.06838,14.107,18.6174,
-146.959,1.58493,236.325,213.675,7.60379,-0.546732,4.00995,-0.00892787,0.00441612,0.00190715,9.74668e-06,-0.00892787,-0.00441609,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-3.31376,22.1349,36.0596,49.3787,72.505,81.9097,0.00584159,1.07022,3.16874,6.01087,14.0235,18.5234,
-147.145,1.30261,236.389,213.611,7.60393,-0.548684,4.00873,-0.00920246,0.00457045,0.00191815,9.71582e-06,-0.00920246,-0.00457042,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-3.65172,21.7981,35.7252,49.0475,72.1827,81.5925,0.00802031,1.04382,3.1267,5.95387,13.9405,18.4298,
-147.353,0.98474,236.462,213.538,7.60405,-0.557916,4.00731,-0.00949749,0.00474816,0.00193047,9.68108e-06,-0.00949749,-0.00474812,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-4.03191,21.4192,35.3489,48.6748,71.8202,81.2356,0.0109037,1.0144,3.07962,5.88987,13.8471,18.3245,
-147.561,0.666584,236.535,213.465,7.60411,-0.5672,4.00614,-0.0098224,0.00491585,0.00194273,9.64595e-06,-0.0098224,-0.00491582,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-4.41206,21.0403,34.9727,48.3022,71.4578,80.879,0.0142657,0.984958,3.03221,5.82529,13.7527,18.2179,
-147.792,0.312737,236.619,213.381,7.60413,-0.57385,4.00568,-0.0100787,0.00509144,0.00195629,9.60646e-06,-0.0100787,-0.0050914,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-4.83449,20.6193,34.5546,47.8882,71.0553,80.4829,0.0187212,0.952379,2.97936,5.75304,13.6468,18.0983,
-147.976,0.0294038,236.686,213.314,7.60413,-0.585809,4.00509,-0.0103003,0.00522475,0.00196708,9.57457e-06,-0.0103003,-0.00522471,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-5.17241,20.2825,34.2202,47.557,70.7334,80.1663,0.0227452,0.926367,2.9369,5.69485,13.5612,18.0016,
-148.183,-0.28963,236.764,213.236,7.60412,-0.59163,4.00496,-0.0104507,0.00535885,0.00197917,9.53816e-06,-0.0104507,-0.00535879,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-5.55262,19.9035,33.8439,47.1844,70.3714,79.8103,0.02794,0.89712,2.8888,5.6287,13.4637,17.8913,
-148.367,-0.573462,236.834,213.166,7.6041,-0.603109,4.00448,-0.0106766,0.00547282,0.00198987,9.50556e-06,-0.0106766,-0.00547276,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-5.89051,19.5666,33.5094,46.8533,70.0498,79.4941,0.0329367,0.871162,2.84589,5.56956,13.3764,17.7925,
-148.573,-0.893061,236.913,213.087,7.60406,-0.606465,4.00469,-0.0108266,0.00558561,0.00200185,9.46838e-06,-0.0108266,-0.00558555,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-6.27069,19.1876,33.1331,46.4808,69.6881,79.1386,0.0392678,0.842031,2.79733,5.50241,13.2769,17.6799,
-148.778,-1.21296,236.994,213.006,7.60403,-0.616068,4.00452,-0.0110726,0.00569704,0.00201376,9.43108e-06,-0.0110726,-0.00569698,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-6.65078,18.8086,32.7569,46.1083,69.3265,78.7832,0.0460662,0.813085,2.7488,5.43514,13.177,17.5668,
-148.96,-1.49757,237.066,212.934,7.604,-0.619144,4.00488,-0.0111825,0.00578658,0.0020243,9.39758e-06,-0.0111825,-0.00578652,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-6.9887,18.4716,32.4223,45.7771,69.0052,78.4674,0.052759,0.787545,2.7056,5.37504,13.0875,17.4653,
-149.188,-1.85366,237.158,212.842,7.60398,-0.627362,4.00462,-0.0113431,0.00589782,0.00203739,9.3556e-06,-0.0113431,-0.00589776,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-7.41106,18.0504,32.0041,45.3632,68.6035,78.0726,0.0617488,0.755951,2.65177,5.29991,12.9754,17.338,
-149.392,-2.17447,237.241,212.759,7.60395,-0.635092,4.00437,-0.0115288,0.00599167,0.00204911,9.31756e-06,-0.0115288,-0.0059916,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-7.79113,17.6713,31.6278,44.9907,68.2421,77.7175,0.0704643,0.727721,2.60329,5.23205,12.8738,17.2227,
-149.573,-2.45989,237.316,212.684,7.60392,-0.63927,4.00449,-0.0116245,0.00606814,0.00205947,9.28351e-06,-0.0116245,-0.00606807,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-8.12901,17.3343,31.2932,44.6595,67.9209,77.402,0.0788396,0.702867,2.56022,5.17154,12.7829,17.1195,
-149.776,-2.78129,237.401,212.599,7.60389,-0.646115,4.00432,-0.0117751,0.00615024,0.00207105,9.24503e-06,-0.0117751,-0.00615016,-145.117,-158.342,-164.316,-169.337,-175.492,-176.962,4.33938,-17.429,-30.1806,-42.8406,-66.529,-76.8506,-8.50906,16.9551,30.9168,44.2869,67.5595,77.0471,0.0888265,0.675142,2.51182,5.10334,12.6803,17.0028,
