c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,delta_position,cost_1,cost_2,cost_3,cost_4,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
-176.954,-84.6874,270.509,179.491,22.5077,-1.53538,12.0807,-0.088776,0.0149631,0.00444746,7.02489e-05,-0.088776,-0.014962,-0.0143294,-1.22125e-15,0.662436,-5.81361e-05,0.662423,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-7.83653,5.9536,15.6492,30.4989,39.9429,46.8697,0.061495,0.0143294,1.73299,6.3213,12.1777,17.5964,
-176.904,-86.3179,271.426,178.574,22.6208,-1.44452,13.1308,-0.0925648,0.0142855,0.00484229,6.64676e-05,-0.0925648,-0.0142846,0.0904458,-6.18949e-15,0.661163,9.33966e-05,0.661186,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-9.46583,4.32179,14.0437,28.9649,38.5014,45.514,0.177347,-0.0904458,1.47288,5.82301,11.5275,16.8347,
-176.817,-88.2013,272.399,177.601,22.5606,-1.56511,11.9771,-0.0917955,0.016686,0.00525191,6.26905e-05,-0.0917955,-0.0166844,0.171562,-3.33067e-16,0.659957,-4.91657e-05,0.659944,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-11.3468,2.43432,12.1814,27.1744,36.8064,43.9082,0.330515,-0.171562,1.22631,5.32223,10.8638,16.0511,
-176.74,-89.4566,273.086,176.914,22.6071,-1.8548,12.3035,-0.0891189,0.0185568,0.00550406,6.01637e-05,-0.0891189,-0.0185547,0.210032,4.66294e-15,0.659191,-4.60001e-05,0.659178,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-12.5996,1.17447,10.9376,25.9786,35.6763,42.8398,0.457158,-0.210032,1.07093,4.98688,10.4127,15.5144,
-176.634,-90.8364,273.955,176.045,22.6765,-1.98204,11.6836,-0.214898,0.0882652,0.00139176,0.000126047,-0.214898,-0.0880371,-0.894349,-1.31561e-14,0.477649,-7.9507e-05,0.47766,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-0.212689,9.5687,24.6674,34.4463,41.6863,52.4417,-0.238398,0.894349,4.58173,9.85982,14.8523,26.4481,
-176.517,-92.0884,274.829,175.171,22.6908,-3.86665,11.1731,-0.133418,0.0748146,0.00210603,0.000118622,-0.133418,-0.0746754,-0.736751,6.55032e-15,0.484232,0.000131121,0.484212,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-1.47382,8.32371,23.4769,33.3351,40.6504,51.5814,-0.246714,0.736751,4.19347,9.32183,14.2034,25.6338,
-176.378,-93.2091,276.12,173.88,22.5029,-3.20326,10.6008,-0.0948154,0.0550771,0.00280283,0.000108561,-0.0948154,-0.0550215,-0.530471,3.2474e-15,0.493267,-7.17975e-05,0.493279,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-2.6081,7.2091,22.4363,32.4076,39.831,51.0168,-0.231976,0.530471,3.64487,8.54979,13.2653,24.4465,
-176.232,-94.2008,277.292,172.707,22.4594,-2.86304,12.2241,-0.0815612,0.0390446,0.00335346,0.000100264,-0.0815612,-0.0390248,-0.364173,1.2379e-14,0.500807,0.00011848,0.500786,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-3.61441,6.21634,21.5041,31.5737,39.0921,50.5043,-0.197199,0.364173,3.16628,7.86611,12.4287,23.3786,
-176.049,-95.3131,278.475,171.525,22.5759,-2.24026,12.749,-0.0804194,0.025409,0.00387941,9.26126e-05,-0.0804194,-0.0254035,-0.218428,-2.38698e-15,0.50782,-6.48188e-05,0.507832,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-4.74486,5.09538,20.4377,30.6022,38.2131,49.8489,-0.139932,0.218428,2.70443,7.19543,11.6018,22.3139,
-175.873,-96.3002,279.341,170.659,22.6013,-1.78047,11.8655,-0.0847088,0.0179699,0.00427319,8.74185e-05,-0.0847088,-0.017968,-0.127867,6.80012e-16,0.512604,-6.18608e-05,0.512616,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-5.74909,4.09544,19.4736,29.7048,37.3814,49.1778,-0.0817522,0.127867,2.38174,6.71863,11.0095,21.5446,
-175.687,-97.2859,280.036,169.964,22.5977,-1.57641,11.8137,-0.0895361,0.0145547,0.00461431,8.34772e-05,-0.0895361,-0.0145537,-0.0672038,-5.55112e-17,0.516241,0.00010234,0.51622,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-6.75265,3.0937,18.498,28.7811,36.5092,48.4325,-0.0229986,0.0672038,2.13439,6.34687,10.5444,20.9355,
-175.443,-98.5157,280.766,169.234,22.6367,-1.50922,11.9347,-0.093904,0.0138372,0.00499394,7.95384e-05,-0.093904,-0.0138363,-0.0178798,2.78944e-15,0.519878,9.6588e-05,0.519857,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-8.00604,1.84066,17.2701,27.606,35.387,47.4417,0.0531632,0.0178798,1.88859,5.96969,10.0683,20.3067,
-175.186,-99.7419,281.44,168.56,22.5868,-1.59558,11.5288,-0.0958235,0.0151614,0.0053399,7.60761e-05,-0.0958235,-0.0151603,0.0127495,1.01308e-15,0.523073,9.09685e-05,0.523052,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-9.25774,0.58787,16.0382,26.4214,34.25,46.4243,0.138296,-0.0127495,1.67643,5.63573,9.64262,19.7386,
-174.886,-101.086,282.197,167.803,22.456,-1.76319,11.871,-0.0459235,0.0358938,0.00404262,0.000101224,-0.0459235,-0.0358784,-1.45497,-2.44249e-15,0.673103,0.000151547,0.67307,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-0.789749,14.6816,25.1161,32.997,45.3036,53.8503,-0.0299256,1.45497,5.27673,9.17984,19.1141,29.498,
-174.595,-102.304,282.956,167.044,22.494,-3.33445,11.7122,-0.0252798,0.0313115,0.00462959,9.4551e-05,-0.0252798,-0.0313013,-1.25021,-2.498e-15,0.655557,-8.36581e-05,0.655552,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-2.04161,13.448,23.9323,31.8642,44.3013,52.9848,-0.029629,1.25021,4.93342,8.7318,18.5022,28.772,
-174.306,-103.392,284.067,165.933,22.5797,-2.67875,11.2367,-0.0298958,0.0207198,0.0052009,8.55399e-05,-0.0298958,-0.0207169,-0.973217,-1.62093e-14,0.638602,0.000138039,0.63861,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-3.16776,12.3438,22.8975,30.9015,43.5257,52.4067,-0.00605484,0.973217,4.45246,8.09634,17.6237,27.7232,
-173.996,-104.472,285.169,164.831,22.4022,-2.40205,10.5901,-0.046859,0.0122063,0.00569333,7.73937e-05,-0.046859,-0.0122057,-0.719126,8.65974e-15,0.623118,0.000131392,0.623127,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-4.29114,11.2364,21.8551,29.9278,42.7329,51.8066,0.0385064,0.719126,3.99466,7.48384,16.7665,26.6933,
-173.595,-105.784,286.367,163.633,22.4905,-1.8934,12.7901,-0.0731081,0.00663701,0.00618505,6.93397e-05,-0.0731081,-0.00663691,-0.46902,1.80411e-15,0.607725,-7.14737e-05,0.60772,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-5.66126,9.8771,20.5619,28.7058,41.7021,50.9813,0.113019,0.46902,3.52194,6.84167,15.8548,25.5897,
-173.291,-106.734,287.093,162.907,22.5189,-1.61092,12.4708,-0.0902375,0.00629355,0.00647881,6.48158e-05,-0.0902375,-0.00629346,-0.332413,4.94049e-15,0.599073,0.000118659,0.599081,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-6.65657,8.88505,19.6077,27.793,40.9025,50.3042,0.173337,0.332413,3.24969,6.46597,15.3136,24.9303,
-172.978,-107.682,287.702,162.298,22.5458,-1.63497,12.4314,-0.102471,0.00875755,0.00673247,6.12125e-05,-0.102471,-0.00875733,-0.228319,1.62925e-14,0.592196,-6.56975e-05,0.592191,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-7.65254,7.88988,18.6429,26.8619,40.0647,49.5682,0.234425,0.228319,3.03148,6.16058,14.8684,24.3846,
-172.616,-108.745,288.349,161.651,22.4037,-1.75421,12.2288,-0.110979,0.0129123,0.00698848,5.75608e-05,-0.110979,-0.0129116,-0.12972,5.55112e-17,0.585254,-6.26062e-05,0.585249,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-8.7727,6.76867,17.5527,25.8065,39.1068,48.7171,0.311374,0.12972,2.81125,5.84731,14.4055,23.8137,
-172.154,-110.04,289.183,160.817,22.5722,-1.9802,13.4808,-0.115674,0.0181498,0.00727085,5.31015e-05,-0.115674,-0.0181478,-0.0208149,-6.41154e-15,0.576839,-5.88291e-05,0.576834,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-10.1418,5.39523,16.2172,24.5143,37.9379,47.6843,0.428864,0.0208149,2.54495,5.46045,13.824,23.0912,
-171.76,-111.095,289.937,160.063,22.4698,-2.31493,11.6081,-0.116086,0.0218829,0.00747845,4.92996e-05,-0.116086,-0.0218794,0.061177,1.83187e-15,0.569743,-5.57133e-05,0.569739,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-11.2613,4.2691,15.1233,23.4581,36.9905,46.8579,0.55119,-0.061177,2.3204,5.12652,13.3127,22.451,
-171.348,-112.144,290.804,159.196,22.5625,-2.48188,12.4379,-0.115773,0.0241949,0.00766519,4.51661e-05,-0.115773,-0.0241902,0.138464,1.31284e-14,0.562145,-5.25425e-05,0.562141,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-12.3785,3.1408,14.0298,22.4061,36.0609,46.0654,0.708861,-0.138464,2.07858,4.75825,12.7387,21.7266,
-170.819,-113.415,291.974,158.026,22.4608,-2.64407,11.3916,-0.114627,0.0257152,0.00786157,3.99593e-05,-0.114627,-0.0257095,0.216903,-4.41314e-15,0.552814,-4.86458e-05,0.552809,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-13.7386,1.76021,12.6922,21.1215,34.9363,45.1223,0.94708,-0.216903,1.77737,4.28547,11.9855,20.7672,
-170.365,-114.446,293.002,156.998,22.5452,-2.74891,12.2843,-0.113806,0.0261253,0.0079963,3.5699e-05,-0.113806,-0.0261194,0.26351,1.54876e-14,0.545448,-4.54623e-05,0.545443,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-14.8457,0.629697,11.5957,20.0686,34.0193,44.3611,1.17826,-0.26351,1.53438,3.8909,11.3419,19.9396,
-169.892,-115.468,294.064,155.936,22.498,-2.78502,11.4401,-0.224504,0.0535228,0.00700326,4.25135e-05,-0.224504,-0.0534718,-1.30354,1.80411e-15,0.513949,-7.63599e-05,0.513931,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-0.500971,10.4965,19.0116,33.0981,43.5976,50.0011,-0.290688,1.30354,3.50253,10.6936,19.098,25.197,
-169.399,-116.48,295.162,154.838,22.5806,-2.97637,13.3029,-0.193577,0.0494633,0.00722388,3.70817e-05,-0.193577,-0.049423,-1.08624,-5.16254e-15,0.520891,-7.26926e-05,0.520874,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-1.63239,9.3936,17.9493,32.1709,42.8295,49.3486,-0.297033,1.08624,3.12171,10.0416,18.2433,24.2185,
-168.826,-117.593,296.443,153.557,22.5914,-3.05043,12.0588,-0.167105,0.0447466,0.00742524,3.1334e-05,-0.167105,-0.0447168,-0.858664,-6.85563e-15,0.528034,-6.86604e-05,0.528018,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-2.89047,8.16369,16.7627,31.1356,41.9749,48.626,-0.277697,0.858664,2.7023,9.30246,17.2638,23.0917,
-168.287,-118.584,297.631,152.369,22.5166,-3.06581,11.6716,-0.149642,0.0405506,0.00756996,2.65051e-05,-0.149642,-0.0405284,-0.671897,-5.05151e-15,0.533779,-6.50927e-05,0.533763,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-4.02328,7.05205,15.6875,30.194,41.196,47.9664,-0.235139,0.671897,2.33694,8.63782,16.3728,22.0616,
-167.537,-119.887,299.233,150.767,22.5208,-3.01177,12.2626,-0.134189,0.0353165,0.00771577,2.06389e-05,-0.134189,-0.0353018,-0.456107,-6.06459e-15,0.54027,-6.04552e-05,0.540256,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-5.53126,5.56511,14.2437,28.9208,40.1347,47.0616,-0.140893,0.456107,1.87904,7.77183,15.1961,20.6935,
-166.885,-120.957,300.552,149.448,22.4801,-2.89364,12.1877,-0.126187,0.0316841,0.00780257,1.6289e-05,-0.126187,-0.0316735,-0.309955,5.96745e-15,0.544586,-5.67098e-05,0.544573,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-6.78589,4.32128,13.0303,27.8391,39.221,46.2725,-0.0314925,0.309955,1.53277,7.08619,14.2504,19.5869,
-166.14,-122.117,301.963,148.037,22.6368,-2.80992,12.6137,-0.120496,0.0286876,0.00786863,1.20397e-05,-0.120496,-0.0286797,-0.185898,6.88338e-15,0.548231,-5.27152e-05,0.548218,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-8.16344,2.94877,11.6853,26.6263,38.1812,45.362,0.118074,0.185898,1.19387,6.38094,13.2627,18.4239,
-165.369,-123.26,303.324,146.676,22.5525,-2.72727,11.1774,-0.116637,0.0267537,0.00790987,8.27906e-06,-0.116637,-0.0267473,-0.0988047,6.55032e-15,0.550837,-4.8841e-05,0.550825,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-9.53754,1.57314,10.3311,25.3912,37.1062,44.4076,0.294967,0.0988047,0.898961,5.72964,12.335,17.3241,
-164.498,-124.486,304.766,145.234,22.5095,-2.67756,12.0635,-0.113399,0.0254826,0.00793206,4.60164e-06,-0.113399,-0.0254771,-0.0427671,2.38698e-15,0.552664,-4.47279e-05,0.552653,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-11.0309,0.071318,8.84668,24.0235,35.9011,43.3257,0.51846,0.0427671,0.622281,5.07246,11.3809,16.1847,
-163.901,-125.291,305.71,144.29,22.5128,-2.64561,12.512,-0.0124705,-0.00434079,0.00921153,-1.20394e-05,-0.0124705,0.00434076,-0.461618,-1.44051e-14,0.307818,-7.65801e-05,0.307843,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-0.929952,7.85376,23.1019,35.0817,42.5844,56.8283,0.0267158,0.461618,4.66122,10.7732,15.4541,27.3028,
-163.058,-126.383,306.991,143.009,22.5987,-2.24081,11.3515,-0.0473489,-0.00100843,0.00911343,-1.44045e-05,-0.0473489,0.00100843,-0.269957,-1.04916e-14,0.311675,-7.23433e-05,0.311698,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-2.30782,6.48342,21.8216,33.935,41.5406,56.0458,0.0315239,0.269957,4.12764,9.97028,14.4823,26.0096,
-162.196,-127.458,308.12,141.88,22.4589,-2.21323,11.1895,-0.0720956,0.00457384,0.00900903,-1.6305e-05,-0.0720956,-0.00457381,-0.127804,1.38778e-15,0.315667,0.000118369,0.315628,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-3.68455,5.10968,20.5209,32.7471,40.4401,55.1697,0.0626727,0.127804,3.68246,9.28524,13.6465,24.8856,
-161.559,-128.229,308.901,141.099,22.433,-2.26714,12.8778,-0.0835501,0.00907248,0.00892898,-1.75323e-05,-0.0835501,-0.00907223,-0.0459171,1.24206e-14,0.318736,0.000113471,0.318698,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-4.68417,4.11013,19.5684,31.8699,39.6216,54.503,0.10068,0.0459171,3.39015,8.82573,13.0817,24.119,
-160.991,-128.897,309.595,140.405,22.6096,-2.38578,13.1824,-0.0901013,0.0126732,0.00885524,-1.85694e-05,-0.0901013,-0.0126725,0.0154649,-4.44089e-15,0.321665,-6.30591e-05,0.321686,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-5.55897,3.23402,18.7316,31.098,38.9007,53.9147,0.145782,-0.0154649,3.14134,8.42757,12.5893,23.4457,
-160.331,-129.652,310.417,139.583,22.644,-2.48285,11.5244,-0.094547,0.0160942,0.0087666,-1.97408e-05,-0.094547,-0.0160928,0.0747072,3.56659e-15,0.325374,-6.02648e-05,0.325394,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-6.55891,2.23087,17.7722,30.2132,38.0748,53.243,0.212707,-0.0747072,2.85937,7.96759,12.017,22.6567,
-159.576,-130.489,311.377,138.623,22.474,-2.5868,11.2247,-0.0966417,0.0190578,0.00866226,-2.1038e-05,-0.0966417,-0.0190555,0.126059,-1.55709e-14,0.330017,9.8972e-05,0.329982,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-7.68179,1.10194,16.6902,29.215,37.1433,52.4876,0.308537,-0.126059,2.54731,7.44643,11.3636,21.7478,
-158.805,-131.311,312.383,137.617,22.5535,-2.66442,12.8499,-0.16785,0.0416064,0.00759381,-1.09335e-05,-0.16785,-0.0415824,-2.23899,2.22045e-16,0.241555,0.000154771,0.241578,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-0.0271526,15.6057,28.2146,36.2105,51.7348,62.296,-0.160152,2.23899,6.91736,10.6946,20.8077,29.2503,
-158.107,-132.03,313.307,136.693,22.583,-2.95751,12.837,-0.148929,0.0409711,0.00751421,-1.19416e-05,-0.148929,-0.0409482,-1.97265,-1.09079e-14,0.241622,-8.61813e-05,0.241609,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-1.03143,14.638,27.3208,35.3765,51.0619,61.7577,-0.174163,1.97265,6.44714,10.095,19.9565,28.2277,
-157.306,-132.824,314.431,135.569,22.541,-2.95746,12.3503,-0.130938,0.0385812,0.00741781,-1.30711e-05,-0.130938,-0.0385621,-1.66878,-6.63358e-15,0.242063,-8.25981e-05,0.242097,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-2.16259,13.546,26.314,34.4398,50.3155,61.1716,-0.170265,1.66878,5.89364,9.38278,18.9347,26.9946,
-156.396,-133.687,315.722,134.278,22.508,-2.95843,12.6153,-0.115323,0.0348928,0.0073068,-1.42563e-05,-0.115323,-0.0348786,-1.34561,-6.60583e-15,0.242959,0.000136267,0.242901,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-3.42025,12.3258,25.1858,33.3881,49.4751,60.51,-0.138989,1.34561,5.28168,8.58683,17.7786,25.5918,
-155.371,-134.614,317.149,132.851,22.6974,-2.82812,12.9171,-0.103368,0.0303467,0.00718373,-1.54503e-05,-0.103368,-0.0303374,-1.02052,1.44745e-14,0.24404,-7.4463e-05,0.244072,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-4.80428,10.9738,23.9278,32.2099,48.5207,59.7468,-0.0715795,1.02052,4.6352,7.73511,16.5235,24.0595,
-154.611,-135.273,318.154,131.846,22.7275,-2.6572,11.1955,-0.0973067,0.027336,0.00709581,-1.62316e-05,-0.0973067,-0.0273292,-0.812016,1.33227e-15,0.244854,0.000123829,0.2448,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-5.8105,9.98434,22.9998,31.335,47.7976,59.1541,-0.00299571,0.812016,4.19877,7.15285,15.6536,22.9914,
-153.841,-135.92,319.115,130.885,22.6688,-2.55968,11.0112,-0.0926802,0.0248724,0.00701014,-1.69395e-05,-0.0926802,-0.0248673,-0.62953,-6.16174e-15,0.245671,-6.86071e-05,0.245702,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-6.81487,8.99141,22.0618,30.4454,47.0482,58.5262,0.0794836,0.62953,3.79757,6.61146,14.835,21.9813,
-153.161,-136.475,319.91,130.089,22.533,-2.44502,11.6597,-0.0893838,0.0233075,0.00693732,-1.75011e-05,-0.0893838,-0.0233033,-0.491311,-7.52176e-15,0.246374,0.000114579,0.246321,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-7.69111,8.12129,21.2344,29.6562,46.3716,57.9477,0.160718,0.491311,3.47762,6.17487,14.1671,21.1535,
-152.078,-137.33,321.105,128.895,22.6237,-2.39212,12.9876,-0.0852063,0.0214979,0.00682552,-1.83098e-05,-0.0852063,-0.0214946,-0.30702,-1.83187e-15,0.247472,-6.23874e-05,0.247501,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-9.0658,6.75005,19.9226,28.3988,45.277,56.9962,0.306037,0.30702,3.01939,5.54054,13.1827,19.9263,
-151.279,-137.938,321.952,128.048,22.6509,-2.39212,12.9876,-0.0831133,0.0203261,0.00674546,-1.88629e-05,-0.0831133,-0.0203233,-0.193829,-6.55032e-15,0.24828,-5.97002e-05,0.248309,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-10.0642,5.74995,18.9611,27.4737,44.4631,56.2807,0.426659,0.193829,2.71117,5.10674,12.4986,19.0681,
-150.471,-138.535,322.772,127.228,22.6634,-2.19228,12.0246,-0.0814412,0.0194472,0.00666664,-1.93852e-05,-0.0814412,-0.0194447,-0.0985645,3.85803e-15,0.250412,9.88232e-05,0.250419,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-11.0617,4.74746,17.9933,26.5393,43.6327,55.5431,0.557663,0.0985645,2.4266,4.70012,11.8481,18.2479,
-149.451,-139.267,323.759,126.241,22.66,-2.21564,11.9464,-0.0791276,0.0187467,0.0065697,-2.00007e-05,-0.0791276,-0.0187445,-0.00369505,-1.3628e-14,0.254101,-5.38059e-05,0.254096,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-12.3063,3.49261,16.7766,25.3605,42.5745,54.5934,0.735104,0.00369505,2.10317,4.22911,11.0815,17.2751,
-148.418,-139.982,324.721,125.279,22.6587,-2.13537,12.051,-0.0775605,0.0182023,0.00647399,-2.05902e-05,-0.0775605,-0.0182003,0.0681193,6.91114e-15,0.257829,-5.06041e-05,0.257825,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-13.5479,2.23647,15.5539,24.1722,41.4989,53.6201,0.928501,-0.0681193,1.80798,3.78947,10.3518,16.3427,
-147.479,-140.61,325.576,124.424,22.5463,-2.11172,12.1124,-0.0764156,0.0176613,0.00638861,-2.11085e-05,-0.0764156,-0.0176595,0.11391,1.88738e-15,0.261252,8.27153e-05,0.261259,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-14.6623,1.10549,14.4494,23.0963,40.5191,52.7284,1.11824,-0.11391,1.56317,3.41578,9.71874,15.5281,
-146.319,-141.36,326.595,123.405,22.6738,-2.05491,13.2351,-0.122228,0.0306296,0.00564674,-1.39888e-05,-0.122228,-0.03062,-1.29315,-1.76803e-14,0.205878,0.000141512,0.205938,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-0.278416,13.0932,21.7717,39.3038,51.6145,70.27,-0.146359,1.29315,2.99169,8.9838,14.5751,25.0574,
-145.251,-142.025,327.517,122.483,22.7163,-2.16689,12.4559,-0.106833,0.0289423,0.00555803,-1.42435e-05,-0.106833,-0.0289342,-1.07039,9.71445e-15,0.205897,-7.8308e-05,0.205863,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-1.53852,11.8545,20.5592,38.1854,50.5844,69.406,-0.153958,1.07039,2.62918,8.33865,13.7313,23.9124,
-144.28,-142.609,328.353,121.647,22.62,-2.13625,11.9773,-0.0952004,0.0270685,0.00547959,-1.4469e-05,-0.0952004,-0.0270618,-0.885012,1.08247e-15,0.205922,-7.5285e-05,0.205889,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-2.67368,10.7358,19.4623,37.17,49.6463,68.6145,-0.143711,0.885012,2.31658,7.76816,12.9792,22.8845,
