c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,delta_position,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
173.799,76.2129,53.5136,36.4864,21.8635,-3.63249,17.1449,-0.183141,0.0212593,0.0131052,0.000281516,-0.183141,-0.0212561,-0.148596,170.288,176.098,178.158,179.438,179.308,177.718,71.5994,79.571,84.191,90.791,98.671,106.031,-5.79716,4.06684,9.00625,15.0738,21.332,26.3039,0.0796294,0.148596,1.23956,4.13501,8.92523,14.5801,
174.539,77.3205,55.241,34.759,21.708,-3.98397,13.2039,-0.205667,0.0292657,0.0144165,0.000238528,-0.205667,-0.0292573,-0.00235211,170.288,176.098,178.158,179.438,179.308,177.718,71.5994,79.571,84.191,90.791,98.671,106.031,-7.1239,2.7377,7.70776,13.8598,20.2596,25.3997,0.230763,0.00235211,0.943922,3.65516,8.25455,13.7569,
175.432,78.7716,57.5984,32.4016,21.7524,-4.49291,14.7494,-0.215368,0.0418469,0.0156375,0.000188323,-0.215368,-0.0418225,0.134186,170.288,176.098,178.158,179.438,179.308,177.718,71.5994,79.571,84.191,90.791,98.671,106.031,-8.81184,1.03201,6.03659,12.2949,18.8785,24.2406,0.499667,-0.134186,0.602154,3.05804,7.3903,12.6766,
176.146,80.055,59.855,30.145,21.9046,-5.3977,13.2898,-0.218226,0.10928,0.00786813,0.000418511,-0.218226,-0.108848,-0.336646,176.098,178.158,179.438,179.308,177.718,172.408,79.571,84.191,90.791,98.671,106.031,117.181,-0.442346,4.58734,10.9375,17.6865,23.2527,30.2281,-0.20207,0.336646,2.54421,6.61388,11.685,21.8762,
176.947,81.715,63.3914,26.6086,22.2933,-7.2906,9.15967,-0.143688,0.0748018,0.0117453,0.000286579,-0.143688,-0.0746628,-0.0260707,176.098,178.158,179.438,179.308,177.718,172.408,79.571,84.191,90.791,98.671,106.031,117.181,-2.29709,2.75626,9.23053,16.2177,22.086,29.6768,-0.201378,0.0260707,1.83774,5.48337,10.2015,19.9431,
177.44,82.965,66.6138,23.3862,21.7433,-5.98006,4.95477,-0.152734,0.0505555,0.0135803,0.00020035,-0.152734,-0.0505125,0.172204,176.098,178.158,179.438,179.308,177.718,172.408,79.571,84.191,90.791,98.671,106.031,117.181,-3.64795,1.41019,7.97607,15.1571,21.2814,29.4077,-0.115237,-0.172204,1.27267,4.51978,8.90054,18.2001,
177.835,84.1114,69.2089,20.791,21.6109,-5.27523,12.3132,-0.171402,0.0395155,0.0145563,0.000146998,-0.171402,-0.0394949,0.274064,176.098,178.158,179.438,179.308,177.718,172.408,79.571,84.191,90.791,98.671,106.031,117.181,-4.8611,0.189267,6.81383,14.1346,20.4509,28.99,0.0118721,-0.274064,0.872029,3.79065,7.88962,16.8117,
178.188,85.2698,71.4976,18.5024,21.6298,-4.81691,15.0618,-0.25457,0.0511469,0.0147394,0.000104468,-0.25457,-0.0511023,-0.566163,178.158,179.438,179.308,177.718,172.408,165.573,84.191,90.791,98.671,106.031,117.181,127.289,-1.03237,5.63268,13.0641,19.5391,28.4276,35.8446,-0.31447,0.566163,3.19011,7.03357,15.6075,25.2968,
178.531,86.565,73.8525,16.1475,22.1829,-4.81691,15.0618,-0.248153,0.0482835,0.015433,6.41129e-05,-0.248153,-0.048246,-0.304268,178.158,179.438,179.308,177.718,172.408,165.573,84.191,90.791,98.671,106.031,117.181,127.289,-2.38413,4.31147,11.8444,18.4719,27.7052,35.514,-0.301757,0.304268,2.62065,6.19481,14.3963,23.7727,
178.777,87.6409,75.6661,14.3339,22.0038,-4.89204,11.9273,-0.241897,0.050421,0.015711,3.91995e-05,-0.241897,-0.0503784,-0.139181,178.158,179.438,179.308,177.718,172.408,165.573,84.191,90.791,98.671,106.031,117.181,127.289,-3.49561,3.21582,10.8183,17.5556,27.0438,35.1455,-0.254642,0.139181,2.216,5.57863,13.4838,22.6083,
179.05,89.0929,78.1637,11.8363,21.9411,-5.10623,13.515,-0.22956,0.0533496,0.0158194,1.14695e-05,-0.22956,-0.0532991,0.0313468,178.158,179.438,179.308,177.718,172.408,165.573,84.191,90.791,98.671,106.031,117.181,127.289,-4.98067,1.74155,9.42734,16.3047,26.1285,34.62,-0.132329,-0.0313468,1.7122,4.77805,12.2622,21.0251,
179.242,90.4359,80.6146,9.38542,22.4257,-5.32426,13.8078,-0.215917,0.0534607,0.0157246,-1.01772e-05,-0.215917,-0.0534099,0.135661,178.158,179.438,179.308,177.718,172.408,165.573,84.191,90.791,98.671,106.031,117.181,127.289,-6.33801,0.382371,8.13569,15.1379,25.2727,34.1312,0.0509108,-0.135661,1.27763,4.04657,11.1038,19.4955,
179.364,91.666,82.88,7.12001,22.4585,-5.33281,8.9348,-0.156095,0.0705016,0.012729,4.58919e-05,-0.156095,-0.0703852,-0.923831,179.438,179.308,177.718,172.408,165.573,160.358,90.791,98.671,106.031,117.181,127.289,132.651,-0.859031,6.94409,14.0502,24.4561,33.6394,38.3132,-0.181878,0.923831,3.41383,10.0649,18.0999,23.9395,
179.436,92.8977,85.1836,4.81642,22.3405,-6.21509,6.82959,-0.132006,0.061242,0.0128969,2.54637e-05,-0.132006,-0.0611656,-0.612494,179.438,179.308,177.718,172.408,165.573,160.358,90.791,98.671,106.031,117.181,127.289,132.651,-2.0991,5.74216,12.9426,23.6074,33.1063,38.011,-0.178679,0.612494,2.81485,9.04229,16.7017,22.3487,
179.451,93.9986,87.419,2.58094,21.7627,-5.40255,8.66164,-0.127387,0.0505462,0.0129157,9.48101e-06,-0.127387,-0.0505032,-0.353157,179.438,179.308,177.718,172.408,165.573,160.358,90.791,98.671,106.031,117.181,127.289,132.651,-3.20491,4.66125,11.9422,22.8417,32.6321,37.7534,-0.131553,0.353157,2.27297,8.07967,15.3627,20.8141,
179.421,95.2151,89.7918,0.208238,21.6744,-5.05988,15.0825,-0.131171,0.0406298,0.0128432,-4.38355e-06,-0.131171,-0.0406075,-0.125459,179.438,179.308,177.718,172.408,165.573,160.358,90.791,98.671,106.031,117.181,127.289,132.651,-4.42404,3.45544,10.8096,21.9402,32.0237,37.3663,-0.0331791,0.125459,1.7422,7.09269,13.9642,19.1988,
179.349,96.4324,91.9814,358.019,21.8635,-4.37381,16.9832,-0.138112,0.0337453,0.0127159,-1.50475e-05,-0.138112,-0.0337325,0.0369247,179.438,179.308,177.718,172.408,165.573,160.358,90.791,98.671,106.031,117.181,127.289,132.651,-5.64112,2.23866,9.64922,20.9761,31.3148,36.8535,0.105607,-0.0369247,1.29765,6.21896,12.7002,17.7269,
179.236,97.6567,93.952,356.048,22.0419,-4.04561,15.9356,-0.145813,0.030492,0.0125593,-2.33197e-05,-0.145813,-0.0304826,0.141735,179.438,179.308,177.718,172.408,165.573,160.358,90.791,98.671,106.031,117.181,127.289,132.651,-6.8633,1.00693,8.45899,19.9484,30.5039,36.2122,0.271669,-0.141735,0.93723,5.46614,11.588,16.4213,
179.087,98.8868,95.7439,354.256,22.17,-3.79335,14.8944,-0.246287,0.0870049,0.00802803,5.2002e-05,-0.246287,-0.0867863,-0.646827,179.308,177.718,172.408,165.573,160.358,150.828,98.671,106.031,117.181,127.289,132.651,140.601,-0.236855,7.2453,18.8708,29.6124,35.4691,44.3329,-0.198592,0.646827,4.81426,10.6031,15.2555,23.942,
178.922,99.9972,97.3224,352.678,22.6599,-5.09323,14.357,-0.192004,0.0766203,0.00827965,4.24345e-05,-0.192004,-0.0764709,-0.424766,179.308,177.718,172.408,165.573,160.358,150.828,98.671,106.031,117.181,127.289,132.651,140.601,-1.36466,6.13794,17.8738,28.7709,34.7534,43.8532,-0.214217,0.424766,4.27036,9.76108,14.2504,22.6894,
178.691,101.227,99.3918,350.608,22.7588,-4.42632,9.36731,-0.15725,0.0606679,0.00848658,3.16969e-05,-0.15725,-0.0605936,-0.17537,179.308,177.718,172.408,165.573,160.358,150.828,98.671,106.031,117.181,127.289,132.651,140.601,-2.62221,4.89858,16.7656,27.8539,33.9947,43.3933,-0.192269,0.17537,3.59466,8.68829,12.9586,21.0636,
178.447,102.323,101.144,348.856,22.2674,-4.10057,8.50742,-0.141415,0.0489903,0.00860694,2.39041e-05,-0.141415,-0.0489511,0.00194871,179.308,177.718,172.408,165.573,160.358,150.828,98.671,106.031,117.181,127.289,132.651,140.601,-3.74994,3.77857,15.7446,26.9834,33.2519,42.894,-0.139451,-0.00194871,3.05289,7.80509,11.8857,19.6994,
178.11,103.649,103.186,346.814,22.5141,-3.63688,13.608,-0.133287,0.0369475,0.0086963,1.60204e-05,-0.133287,-0.0369307,0.161739,179.308,177.718,172.408,165.573,160.358,150.828,98.671,106.031,117.181,127.289,132.651,140.601,-5.12033,2.4083,14.4756,25.8766,32.2865,42.2009,-0.03088,-0.161739,2.46475,6.81344,10.6681,18.1333,
177.841,104.606,104.496,345.504,22.5694,-3.11563,11.6749,-0.131759,0.031455,0.00873322,1.15211e-05,-0.131759,-0.0314446,0.237388,179.308,177.718,172.408,165.573,160.358,150.828,98.671,106.031,117.181,127.289,132.651,140.601,-6.11371,1.40996,13.5342,25.0316,31.5279,41.6103,0.0655191,-0.237388,2.11259,6.19956,9.90666,17.1433,
177.519,105.677,105.743,344.257,22.2079,-3.00668,11.3952,-0.129982,0.0293076,0.0087558,7.57384e-06,-0.129982,-0.0292992,0.287819,179.308,177.718,172.408,165.573,160.358,150.828,98.671,106.031,117.181,127.289,132.651,140.601,-7.22884,0.286453,12.4589,24.0426,30.6181,40.8556,0.178786,-0.287819,1.79769,5.63342,9.19824,16.2137,
177.175,106.743,106.988,343.012,22.552,-2.90294,15.0068,-0.238951,0.0818537,0.00537239,5.69421e-05,-0.238951,-0.0816717,-1.50945,177.718,172.408,165.573,160.358,150.828,144.618,106.031,117.181,127.289,132.651,140.601,144.511,-0.839139,11.3758,23.04,29.6914,40.0788,45.6326,-0.311211,1.50945,5.09269,8.51386,15.3053,20.102,
176.726,108.037,108.361,341.639,22.3214,-4.14301,12.2207,-0.169397,0.0720262,0.00568764,5.07833e-05,-0.169397,-0.0719021,-1.21795,177.718,172.408,165.573,160.358,150.828,144.618,106.031,117.181,127.289,132.651,140.601,144.511,-2.21652,10.0385,21.7853,28.5167,39.064,44.7311,-0.309445,1.21795,4.52062,7.7814,14.322,18.9842,
176.324,109.088,109.885,340.115,22.681,-3.77026,13.944,-0.134367,0.0577967,0.00592528,4.46388e-05,-0.134367,-0.0577325,-0.929567,177.718,172.408,165.573,160.358,150.828,144.618,106.031,117.181,127.289,132.651,140.601,144.511,-3.3492,8.9421,20.7725,27.5883,38.3057,44.0948,-0.271428,0.929567,3.91873,6.99937,13.2572,17.767,
175.743,110.474,111.888,338.112,22.7782,-3.43669,10.3959,-0.112423,0.0405462,0.00618243,3.74877e-05,-0.112423,-0.040524,-0.59386,177.718,172.408,165.573,160.358,150.828,144.618,106.031,117.181,127.289,132.651,140.601,144.511,-4.85946,7.46633,19.394,26.3134,37.2431,43.1863,-0.176625,0.59386,3.16753,6.00797,11.8872,16.1919,
175.28,111.5,113.197,336.803,22.3072,-2.71208,9.85453,-0.107483,0.0316839,0.00633548,3.33e-05,-0.107483,-0.0316733,-0.402444,177.718,172.408,165.573,160.358,150.828,144.618,106.031,117.181,127.289,132.651,140.601,144.511,-5.98737,6.35279,18.3362,25.3185,36.3796,42.4195,-0.0864294,0.402444,2.70312,5.38484,11.013,15.1809,
174.748,112.629,114.442,335.558,22.2263,-2.5417,14.5172,-0.104628,0.0259411,0.00647619,2.96154e-05,-0.104628,-0.0259353,-0.246627,177.718,172.408,165.573,160.358,150.828,144.618,106.031,117.181,127.289,132.651,140.601,144.511,-7.23536,5.11251,17.143,24.182,35.3627,41.4918,0.025963,0.246627,2.28642,4.81582,10.2023,14.238,
174.25,113.638,115.512,334.488,22.6895,-2.28679,15.4004,-0.104287,0.022023,0.00658462,2.66539e-05,-0.104287,-0.0220194,-0.136368,177.718,172.408,165.573,160.358,150.828,144.618,106.031,117.181,127.289,132.651,140.601,144.511,-8.35877,3.99107,16.0576,23.1426,34.4219,40.6253,0.146337,0.136368,1.95114,4.34864,9.52543,13.4459,
173.736,114.642,116.408,333.592,22.442,-2.19515,11.1049,-0.103887,0.0214223,0.00667781,2.4303e-05,-0.103887,-0.021419,-0.0596312,177.718,172.408,165.573,160.358,150.828,144.618,106.031,117.181,127.289,132.651,140.601,144.511,-9.48374,2.86443,14.9579,22.0795,33.4385,39.7025,0.262842,0.0596312,1.68537,3.97172,8.97138,12.7943,
173.265,115.529,117.196,332.804,22.3927,-2.22306,13.5153,-0.102887,0.0212414,0.00675092,2.2325e-05,-0.102887,-0.0212382,-0.00745029,177.718,172.408,165.573,160.358,150.828,144.618,106.031,117.181,127.289,132.651,140.601,144.511,-10.4836,1.8606,13.9753,21.1277,32.5544,38.8703,0.38051,0.00745029,1.46667,3.65483,8.49776,12.2342,
172.536,116.851,118.37,331.63,22.4624,-2.23091,13.9391,-0.1009,0.0214169,0.00684518,1.95168e-05,-0.1009,-0.0214136,0.044532,177.718,172.408,165.573,160.358,150.828,144.618,106.031,117.181,127.289,132.651,140.601,144.511,-11.983,0.350997,12.493,19.6888,31.2123,37.6035,0.58139,-0.044532,1.16615,3.20729,7.81507,11.4213,
172.033,117.726,119.159,330.841,22.5219,-2.30096,13.217,-0.0747677,-0.00472689,0.00898115,-2.09004e-05,-0.0747677,0.00472686,-0.981434,172.408,165.573,160.358,150.828,144.618,134.538,117.181,127.289,132.651,140.601,144.511,150.031,-0.65883,11.4987,18.7218,30.3077,36.7479,46.4797,-0.062061,0.981434,2.92337,7.37215,10.8901,17.0032,
171.386,118.812,120.159,329.841,22.6061,-1.48062,13.104,-0.101966,0.000673578,0.0088634,-2.22931e-05,-0.101966,-0.000673578,-0.766708,172.408,165.573,160.358,150.828,144.618,134.538,117.181,127.289,132.651,140.601,144.511,150.031,-1.92382,10.2501,17.506,29.1677,35.6683,45.5052,-0.0645138,0.766708,2.58233,6.82829,10.2333,16.1757,
170.792,119.786,120.906,329.094,22.9991,-1.91527,12.445,-0.113733,0.00790603,0.00875881,-2.32865e-05,-0.113733,-0.00790587,-0.623291,172.408,165.573,160.358,150.828,144.618,134.538,117.181,127.289,132.651,140.601,144.511,150.031,-3.06515,9.11853,16.3975,28.1136,34.658,44.5716,-0.049142,0.623291,2.34416,6.43772,9.75772,15.5713,
170.186,120.75,121.589,328.411,22.5876,-2.06249,8.73504,-0.117275,0.0159246,0.00865336,-2.41642e-05,-0.117275,-0.0159233,-0.503571,172.408,165.573,160.358,150.828,144.618,134.538,117.181,127.289,132.651,140.601,144.511,150.031,-4.20462,7.98621,15.2852,27.0493,33.6328,43.615,-0.0235148,0.503571,2.13751,6.09106,9.33277,15.0277,
169.636,121.598,122.307,327.693,22.4979,-2.44125,12.395,-0.115863,0.0208502,0.00855349,-2.50579e-05,-0.115863,-0.0208472,-0.391923,172.408,165.573,160.358,150.828,144.618,134.538,117.181,127.289,132.651,140.601,144.511,150.031,-5.21463,6.98185,14.3007,26.1134,32.7371,42.7898,0.0175766,0.391923,1.93431,5.74019,8.89919,14.4686,
169.002,122.541,123.274,326.726,22.9039,-2.57092,13.0491,-0.11232,0.0233125,0.00843355,-2.62229e-05,-0.11232,-0.0233082,-0.260953,172.408,165.573,160.358,150.828,144.618,134.538,117.181,127.289,132.651,140.601,144.511,150.031,-6.34983,5.85123,13.1951,25.0703,31.7464,41.8917,0.0925509,0.260953,1.67957,5.2855,8.33223,13.7312,
168.277,123.574,124.396,325.604,22.9119,-2.69384,9.07325,-0.10749,0.0248463,0.0082971,-2.75272e-05,-0.10749,-0.0248412,-0.131804,172.408,165.573,160.358,150.828,144.618,134.538,117.181,127.289,132.651,140.601,144.511,150.031,-7.60949,4.59253,11.9628,23.9063,30.6407,40.8898,0.202304,0.131804,1.40637,4.77912,7.69457,12.8939,
167.608,124.487,125.407,324.593,22.4002,-2.73527,9.0177,-0.103554,0.0257696,0.00817373,-2.86685e-05,-0.103554,-0.0257639,-0.0348707,172.408,165.573,160.358,150.828,144.618,134.538,117.181,127.289,132.651,140.601,144.511,150.031,-8.7357,3.46318,10.8548,22.8559,29.6408,39.98,0.320641,0.0348707,1.1792,4.34071,7.13688,12.1546,
166.695,125.678,126.837,323.163,22.2579,-2.75058,13.8818,-0.0995317,0.0249453,0.00800714,-3.02437e-05,-0.0995317,-0.0249402,0.0684704,172.408,165.573,160.358,150.828,144.618,134.538,117.181,127.289,132.651,140.601,144.511,150.031,-10.2261,1.96184,9.37969,21.456,28.3085,38.7698,0.521712,-0.0684704,0.891001,3.75196,6.3779,11.1359,
165.911,126.653,128.041,321.959,22.3593,-2.64835,15.2758,-0.0980082,0.0236146,0.00786823,-3.15468e-05,-0.0980082,-0.0236102,0.126508,172.408,165.573,160.358,150.828,144.618,134.538,117.181,127.289,132.651,140.601,144.511,150.031,-11.4631,0.709703,8.14607,20.2799,27.186,37.7449,0.719594,-0.126508,0.676914,3.28353,5.76494,10.3021,
165.185,127.521,129.143,320.857,22.8649,-2.56024,14.4254,-0.137386,0.0529781,0.00537705,1.07853e-05,-0.137386,-0.0529286,-0.505104,165.573,160.358,150.828,144.618,134.538,127.228,127.289,132.651,140.601,144.511,150.031,152.971,-0.424647,7.0258,19.2075,26.1601,36.8043,43.6989,-0.155162,0.505104,2.8779,5.22603,9.55934,13.3729,
164.357,128.472,130.319,319.681,22.879,-3.31855,9.72768,-0.103106,0.0459483,0.00541009,9.07268e-06,-0.103106,-0.045916,-0.345561,165.573,160.358,150.828,144.618,134.538,127.228,127.289,132.651,140.601,144.511,150.031,152.971,-1.68886,5.77356,18.0014,25.0007,35.7316,42.7031,-0.161634,0.345561,2.46781,4.67273,8.78664,12.4579,
163.594,129.307,131.52,318.48,22.4187,-2.84034,9.61268,-0.0866801,0.0371867,0.00543248,7.43204e-06,-0.0866801,-0.0371695,-0.205754,165.573,160.358,150.828,144.618,134.538,127.228,127.289,132.651,140.601,144.511,150.031,152.971,-2.823,4.64842,16.918,23.962,34.7768,41.8237,-0.144899,0.205754,2.07121,4.12893,8.01698,11.5413,
162.815,130.127,132.702,317.298,22.8362,-2.65999,14.012,-0.0775166,0.0288372,0.00544968,5.91066e-06,-0.0775166,-0.0288293,-0.0933862,165.573,160.358,150.828,144.618,134.538,127.228,127.289,132.651,140.601,144.511,150.031,152.971,-3.95623,3.52083,15.8263,22.9113,33.804,40.9221,-0.103075,0.0933862,1.70535,3.61733,7.28148,10.6597,
162.109,130.846,133.647,316.353,22.892,-2.25586,10.1845,-0.0739155,0.0233332,0.00546172,4.75263e-06,-0.0739155,-0.023329,-0.0210108,165.573,160.358,150.828,144.618,134.538,127.228,127.289,132.651,140.601,144.511,150.031,152.971,-4.9644,2.51489,14.8453,21.9608,32.9124,40.0853,-0.0521474,0.0210108,1.42987,3.22478,6.70884,9.96922,
161.216,131.73,134.674,315.326,22.7657,-2.11047,9.82651,-0.0721202,0.0191547,0.00547306,3.54484e-06,-0.0721202,-0.0191524,0.0376607,165.573,160.358,150.828,144.618,134.538,127.228,127.289,132.651,140.601,144.511,150.031,152.971,-6.22093,1.25846,13.6121,20.7587,31.771,39.0011,0.0232444,-0.0376607,1.14998,2.81707,6.10428,9.23558,
160.313,132.596,135.616,314.384,22.6973,-1.90104,11.1651,-0.0725139,0.0164312,0.00548042,2.47773e-06,-0.0725139,-0.0164298,0.0707081,165.573,160.358,150.828,144.618,134.538,127.228,127.289,132.651,140.601,144.511,150.031,152.971,-7.47142,0.00595789,12.3775,19.5505,30.6153,37.896,0.113189,-0.0707081,0.913609,2.46295,5.56861,8.58059,
159.492,133.363,136.346,313.654,22.282,-1.80284,11.8871,-0.0750134,0.0241236,0.00478293,1.52202e-05,-0.0750134,-0.0241189,-0.743909,160.358,150.828,144.618,134.538,127.228,114.808,132.651,140.601,144.511,150.031,152.971,156.621,-1.118,11.2651,18.4572,29.5608,36.8792,48.3849,-0.0827319,0.743909,2.20175,5.16621,8.0852,14.0179,
158.661,134.121,137.12,312.88,22.6336,-2.11208,15.6616,-0.0673995,0.021333,0.00484181,1.40836e-05,-0.0673995,-0.0213297,-0.581409,160.358,150.828,144.618,134.538,127.228,114.808,132.651,140.601,144.511,150.031,152.971,156.621,-2.24347,10.1496,17.3608,28.5034,35.8606,47.4455,-0.07778,0.581409,1.9419,4.75601,7.57581,13.3525,
157.532,135.115,138.193,311.807,22.8168,-1.86991,12.3347,-0.0644504,0.0172045,0.00491181,1.25862e-05,-0.0644504,-0.0172028,-0.379634,160.358,150.828,144.618,134.538,127.228,114.808,132.651,140.601,144.511,150.031,152.971,156.621,-3.74934,8.65393,15.8893,27.0827,34.4914,46.1824,-0.0473297,0.379634,1.60483,4.20975,6.89127,12.45,
156.574,135.931,139.046,310.954,22.8265,-1.75894,10.7212,-0.0652766,0.0147151,0.00496274,1.14541e-05,-0.0652766,-0.014714,-0.239522,160.358,150.828,144.618,134.538,127.228,114.808,132.651,140.601,144.511,150.031,152.971,156.621,-5.00796,7.40029,14.6531,25.884,33.3319,45.1043,-0.00271674,0.239522,1.35685,3.79482,6.36573,11.7497,
155.511,136.813,139.869,310.131,22.3969,-1.64351,10.7401,-0.0670477,0.0141295,0.00501152,1.04064e-05,-0.0670477,-0.0141285,-0.12179,160.358,150.828,144.618,134.538,127.228,114.808,132.651,140.601,144.511,150.031,152.971,156.621,-6.38827,6.02218,13.2903,24.5551,32.039,43.8876,0.0577157,0.12179,1.13488,3.41136,5.87508,11.0895,
154.437,137.679,140.725,309.275,22.7594,-1.64175,14.8058,-0.0683476,0.0130928,0.00505433,9.35752e-06,-0.0683476,-0.0130921,-0.022316,160.358,150.828,144.618,134.538,127.228,114.808,132.651,140.601,144.511,150.031,152.971,156.621,-7.76645,4.64357,11.926,23.2235,30.7435,42.6686,0.143666,0.022316,0.926704,3.03463,5.38626,10.4231,
153.35,138.531,141.479,308.521,22.4755,-1.57941,11.3886,-0.0693779,0.013968,0.00509159,8.46519e-06,-0.0693779,-0.0139671,0.0492313,160.358,150.828,144.618,134.538,127.228,114.808,132.651,140.601,144.511,150.031,152.971,156.621,-9.14532,3.26203,10.5558,21.88,29.4303,41.4207,0.235469,-0.0492313,0.759214,2.71824,4.97068,9.85011,
152.45,139.219,142.157,307.843,22.8423,-1.66577,14.0752,-0.069173,0.0137298,0.00511838,7.68614e-06,-0.069173,-0.013729,0.0964666,160.358,150.828,144.618,134.538,127.228,114.808,132.651,140.601,144.511,150.031,152.971,156.621,-10.2751,2.128,9.4308,20.7775,28.3538,40.4011,0.335027,-0.0964666,0.625618,2.45051,4.61345,9.35066,
151.338,140.046,142.911,307.089,22.5219,-1.62943,10.604,-0.0690433,0.014816,0.00514694,6.84291e-06,-0.0690433,-0.0148149,0.134872,160.358,150.828,144.618,134.538,127.228,114.808,132.651,140.601,144.511,150.031,152.971,156.621,-11.6549,0.74142,8.05308,19.4228,27.027,39.1356,0.459829,-0.134872,0.491033,2.16643,4.22946,8.8077,
150.113,140.931,143.785,306.215,22.4814,-1.72766,13.6188,-0.106677,0.0334402,0.00403818,2.3614e-05,-0.106677,-0.0334277,-0.357981,150.828,144.618,134.538,127.228,114.808,103.894,140.601,144.511,150.031,152.971,156.621,158.429,-0.771798,6.54856,17.9425,25.5772,37.7542,47.6287,-0.156412,0.357981,1.85989,3.80679,8.19994,13.1896,
149.079,141.653,144.565,305.435,22.547,-2.14229,14.0707,-0.0862579,0.0299489,0.00414168,2.23907e-05,-0.0862579,-0.0299399,-0.257813,150.828,144.618,134.538,127.228,114.808,103.894,140.601,144.511,150.031,152.971,156.621,158.429,-2.03503,5.29166,16.705,24.3655,36.6012,46.5428,-0.156795,0.257813,1.60435,3.44704,7.67388,12.5285,
147.923,142.43,145.626,304.374,23.0234,-1.96856,13.3487,-0.0743517,0.0229594,0.00424997,2.0813e-05,-0.0743517,-0.0229554,-0.148088,150.828,144.618,134.538,127.228,114.808,103.894,140.601,144.511,150.031,152.971,156.621,158.429,-3.43039,3.90271,15.339,23.0324,35.3442,45.374,-0.130803,0.148088,1.28309,2.98364,6.98322,11.653,
146.967,143.051,146.379,303.621,22.6605,-1.74293,8.91065,-0.0701332,0.0195372,0.00432972,1.97476e-05,-0.0701332,-0.0195347,-0.0846157,150.828,144.618,134.538,127.228,114.808,103.894,140.601,144.511,150.031,152.971,156.621,158.429,-4.57224,2.7639,14.2141,21.9291,34.2925,44.3828,-0.0979117,0.0846157,1.06927,2.6686,6.50609,11.0437,
145.898,143.727,147.184,302.815,22.5159,-1.68626,12.4015,-0.0678883,0.0164955,0.00441143,1.86531e-05,-0.0678883,-0.016494,-0.0345165,150.828,144.618,134.538,127.228,114.808,103.894,140.601,144.511,150.031,152.971,156.621,158.429,-5.83778,1.50019,12.9631,20.6999,33.116,43.269,-0.0448575,0.0345165,0.858103,2.34881,6.01211,10.4074,
144.606,144.518,148.09,301.91,22.5447,-1.54825,13.7593,-0.0149611,0.00658272,0.00468183,1.73525e-05,-0.0149611,-0.00658262,-0.642332,144.618,134.538,127.228,114.808,103.894,94.2183,144.511,150.031,152.971,156.621,158.429,158.891,-0.014151,11.4604,19.2197,31.6921,41.9134,50.3705,2.35938e-05,0.642332,2.01057,5.47718,9.71145,14.4338,
143.627,145.102,148.771,301.229,23.0148,-1.66659,12.9681,-0.0237327,0.00531075,0.00475476,1.62866e-05,-0.0237327,-0.0053107,-0.49731,144.618,134.538,127.228,114.808,103.894,94.2183,144.511,150.031,152.971,156.621,158.429,158.891,-1.15399,10.3273,18.1024,30.6152,40.8861,49.3987,-0.00852427,0.49731,1.7732,5.09126,9.20371,13.8252,
142.751,145.611,149.351,300.649,23.0211,-1.4393,8.72259,-0.0324075,0.00480541,0.00481402,1.54108e-05,-0.0324075,-0.00480537,-0.38423,144.618,134.538,127.228,114.808,103.894,94.2183,144.511,150.031,152.971,156.621,158.429,158.891,-2.16767,9.31819,17.1058,29.6515,39.9635,48.5225,-0.00536615,0.38423,1.58136,4.7726,8.78088,13.3159,
141.654,146.235,150.008,299.992,22.8502,-1.43959,8.80969,-0.0417481,0.00551363,0.0048808,1.44514e-05,-0.0417481,-0.00551357,-0.268993,144.618,134.538,127.228,114.808,103.894,94.2183,144.511,150.031,152.971,156.621,158.429,158.891,-3.42959,8.05998,15.8608,28.4423,38.7995,47.41,0.0111277,0.268993,1.37674,4.42391,8.31368,12.7503,
140.667,146.782,150.536,299.464,22.3373,-1.39884,10.5049,-0.048739,0.0073539,0.00493487,1.37046e-05,-0.048739,-0.00735377,-0.185938,144.618,134.538,127.228,114.808,103.894,94.2183,144.511,150.031,152.971,156.621,158.429,158.891,-4.55763,6.93383,14.7445,27.3535,37.7462,46.3971,0.0338899,0.185938,1.2218,4.15299,7.94721,12.3043,
139.567,147.378,151.156,298.844,22.3125,-1.47147,15.31,-0.0544721,0.00894046,0.00499028,1.28525e-05,-0.0544721,-0.00894023,-0.102055,144.618,134.538,127.228,114.808,103.894,94.2183,144.511,150.031,152.971,156.621,158.429,158.891,-5.80769,5.68475,13.5062,26.1461,36.5792,45.2768,0.0743166,0.102055,1.05337,3.848,7.52958,11.7929,
138.458,147.963,151.802,298.198,22.4193,-1.50021,15.4905,-0.0587009,0.0102423,0.00504098,1.19908e-05,-0.0587009,-0.0102419,-0.0290189,144.618,134.538,127.228,114.808,103.894,94.2183,144.511,150.031,152.971,156.621,158.429,158.891,-7.06027,4.43174,12.2634,24.9341,35.408,44.1531,0.130937,0.0290189,0.892037,3.54388,7.10753,11.2724,
