c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
-165.798,-33.9155,247.849,202.151,22.9679,-1.2108,9.0184,-0.031646,0.0185707,0.00065235,4.50669e-05,-0.031646,-0.0185686,-164.316,-169.337,-175.492,-176.962,-176.886,-175.082,-30.1806,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-4.01788,9.60056,33.8614,43.9755,56.7193,65.0044,-0.0358682,0.0879335,3.3186,5.84882,11.118,16.4393,
-166.166,-34.8559,248.284,201.716,22.8749,-0.799128,10.3134,-0.0272751,0.0122838,0.000812154,4.44381e-05,-0.0272751,-0.0122832,-164.316,-169.337,-175.492,-176.962,-176.886,-175.082,-30.1806,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-5.02773,8.59125,32.8759,43.0089,55.7924,64.1176,-0.0117161,0.00871913,3.05516,5.50854,10.6809,15.9391,
-166.573,-35.9113,248.599,201.401,22.4349,-0.67712,11.1532,-0.0251805,0.00871796,0.000978255,4.39935e-05,-0.0251805,-0.00871774,-164.316,-169.337,-175.492,-176.962,-176.886,-175.082,-30.1806,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-6.15904,7.45985,31.7609,41.9073,54.719,63.073,0.0101437,-0.0443526,2.86843,5.26602,10.3679,15.5803,
-166.932,-36.8503,248.856,201.144,22.4276,-0.574705,15.2325,-0.0249746,0.0063036,0.00112224,4.36383e-05,-0.0249746,-0.00630351,-164.316,-169.337,-175.492,-176.962,-176.886,-175.082,-30.1806,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-7.16399,6.45451,30.7684,40.9254,53.7598,62.1371,0.0334059,-0.0821023,2.72178,5.07389,10.1184,15.2932,
-167.377,-38.0299,249.127,200.873,22.561,-0.514383,15.2283,-0.0260535,0.00460552,0.00129787,4.32698e-05,-0.0260535,-0.00460549,-164.316,-169.337,-175.492,-176.962,-176.886,-175.082,-30.1806,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-8.42462,5.19318,29.52,39.688,52.5462,60.9479,0.0631676,-0.116741,2.57213,4.87618,9.85989,14.9951,
-167.777,-39.0995,249.391,200.609,23.0817,-0.486382,13.9635,-0.0276642,0.00313992,0.0014552,4.29165e-05,-0.0276642,-0.00313991,-164.316,-169.337,-175.492,-176.962,-176.886,-175.082,-30.1806,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-9.56607,4.05076,28.3897,38.5683,51.4493,59.8746,0.0994703,-0.143269,2.43333,4.69044,9.61477,14.7112,
-168.305,-40.5319,249.66,200.34,23.1308,-0.455507,9.10981,-0.0293976,0.0032302,0.00165946,4.25633e-05,-0.0293976,-0.00323019,-164.316,-169.337,-175.492,-176.962,-176.886,-175.082,-30.1806,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-11.0924,2.52318,26.874,37.063,49.967,58.4161,0.142233,-0.164434,2.29786,4.50716,9.37097,14.4277,
-168.696,-41.604,249.802,200.198,22.6011,-0.549658,8.66692,-0.029884,0.00475016,0.0018086,4.23804e-05,-0.029884,-0.00475012,-164.316,-169.337,-175.492,-176.962,-176.886,-175.082,-30.1806,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-12.2332,1.38158,25.7384,35.9328,48.8488,57.3103,0.166344,-0.173871,2.22842,4.41261,9.2446,14.2805,
-169.039,-42.5546,249.994,200.006,22.5127,-0.658897,13.5558,-0.0303264,0.00522961,0.00194103,4.2134e-05,-0.0303264,-0.00522956,-164.316,-169.337,-175.492,-176.962,-176.886,-175.082,-30.1806,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-13.243,0.370548,24.7353,34.937,47.8691,56.3475,0.204093,-0.181798,2.13876,4.28874,9.07737,14.0849,
-169.545,-43.9845,250.335,199.665,22.5761,-0.688941,14.2686,-0.12414,0.0488908,0.00025762,6.20148e-05,-0.12414,-0.0488519,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-1.14747,23.2307,33.445,46.4054,54.9135,67.27,-0.188214,1.98702,4.07612,8.78755,13.7444,23.1724,
-169.959,-45.1839,250.733,199.267,22.7021,-2.04335,13.7778,-0.0776652,0.0420655,0.000556485,6.07558e-05,-0.0776652,-0.0420407,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-2.41749,21.9752,32.2038,45.1966,53.7389,66.1605,-0.18537,1.8205,3.83862,8.45993,13.3576,22.6995,
-170.313,-46.2734,251.501,198.499,23.103,-1.54306,12.493,-0.0594696,0.0288906,0.00087501,5.84257e-05,-0.0594696,-0.0288825,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-3.56539,20.8519,31.1067,44.1603,52.7675,65.3131,-0.162762,1.51608,3.39696,7.84375,12.6265,21.8012,
-170.618,-47.245,252.081,197.919,23.1024,-1.18821,8.72968,-0.0531055,0.019959,0.00112865,5.67478e-05,-0.0531055,-0.0199563,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-4.58512,19.848,30.1212,43.2191,51.8743,64.5121,-0.135387,1.29627,3.07327,7.38774,12.0832,21.1304,
-170.953,-48.3349,252.548,197.452,22.577,-0.909162,8.80431,-0.0505861,0.0141283,0.00137745,5.54449e-05,-0.0505861,-0.0141274,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-5.72604,18.7179,29.0053,42.1379,50.8311,63.5422,-0.105968,1.12652,2.81973,7.02731,11.652,20.5959,
-171.28,-49.4229,252.991,197.009,22.8489,-0.758685,13.72,-0.0513946,0.00941345,0.00161334,5.4247e-05,-0.0513946,-0.00941317,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-6.86286,17.5899,27.89,41.0548,49.7835,62.5634,-0.0669795,0.976468,2.59009,6.696,11.2534,20.0987,
-171.708,-50.8749,253.421,196.579,22.9304,-0.589053,11.1267,-0.053632,0.00697453,0.00189945,5.3117e-05,-0.053632,-0.00697441,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-8.37696,16.0829,26.3949,39.5902,48.3528,61.1989,-0.0196153,0.840066,2.37625,6.38313,10.8748,19.6239,
-171.989,-51.8445,253.656,196.344,22.8872,-0.599473,10.3752,-0.0545767,0.00682801,0.0020799,5.25159e-05,-0.0545767,-0.00682791,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-9.38644,15.0767,25.3949,38.6065,47.3874,60.2691,0.0114245,0.771107,2.26512,6.21803,10.6738,19.3703,
-172.266,-52.8129,253.874,196.126,22.8348,-0.649279,10.7485,-0.0548041,0.00735519,0.00225504,5.19646e-05,-0.0548041,-0.00735505,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-10.3935,14.0724,24.3962,37.6227,46.4205,59.3352,0.0441835,0.710754,2.16549,6.06808,10.4904,19.1378,
-172.639,-54.1422,254.144,195.856,22.4202,-0.73406,11.1698,-0.0541391,0.0092009,0.00248778,5.12933e-05,-0.0541391,-0.00920064,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-11.7739,12.6949,23.0254,36.2702,45.0887,58.044,0.0887369,0.640042,2.04613,5.88636,10.2672,18.8537,
-172.97,-55.3516,254.47,195.53,22.3605,-0.919903,14.9227,-0.0539465,0.0100683,0.00269882,5.04966e-05,-0.0539465,-0.0100679,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-13.0271,11.4444,21.7828,35.0492,43.8926,56.8967,0.151177,0.562952,1.91011,5.67476,10.0053,18.5177,
-173.325,-56.6905,254.938,195.062,22.8744,-0.980554,15.3498,-0.0554503,0.00986359,0.00292989,4.93854e-05,-0.0554503,-0.00986327,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-14.4107,10.0634,20.4124,33.7091,42.5876,55.6607,0.252775,0.464778,1.7275,5.38373,9.64191,18.0479,
-173.609,-57.792,255.28,194.72,22.6245,-1.03455,10.4628,-0.056347,0.0109216,0.00311127,4.85941e-05,-0.056347,-0.0109211,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-15.5462,8.9287,19.2851,32.6034,41.5071,54.6301,0.332796,0.398735,1.59967,5.17649,9.3816,17.7094,
-173.944,-59.1433,255.824,194.176,22.9101,-1.14257,12.7998,-0.0582673,0.0106945,0.00332987,4.73709e-05,-0.0582673,-0.0106941,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-16.9347,7.53968,17.907,31.2586,40.2018,53.4033,0.474854,0.308503,1.41109,4.86135,8.98176,17.1847,
-174.208,-60.2494,256.23,193.77,22.59,-1.15096,10.0429,-0.0597405,0.0116251,0.00350041,4.64851e-05,-0.0597405,-0.0116245,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-18.0681,6.40455,16.7794,30.1551,39.1273,52.3866,0.58792,0.248221,1.27735,4.63295,8.68992,16.7991,
-174.463,-61.3578,256.729,193.271,22.882,-1.25799,13.0165,-0.0613334,0.0113886,0.00366686,4.5426e-05,-0.0613334,-0.0113882,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-19.1996,5.26916,15.6526,29.0571,38.0642,51.3936,0.739158,0.186269,1.12498,4.36392,8.34257,16.336,
-174.708,-62.4658,257.17,192.83,22.5538,-1.24797,10.205,-0.0624778,0.0124934,0.00382585,4.45173e-05,-0.0624778,-0.0124927,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-20.328,4.13579,14.5262,27.9551,36.9927,50.3832,0.879322,0.138165,0.996944,4.13264,8.04187,15.9324,
-174.968,-63.698,257.726,192.274,22.4355,-1.37543,13.2476,-0.0634136,0.0130252,0.00399615,4.34058e-05,-0.0634136,-0.0130245,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-21.5778,2.87758,13.2758,26.7346,35.8096,49.276,1.06861,0.0901169,0.84804,3.85329,7.67464,15.4349,
-175.31,-65.4285,258.566,191.434,22.54,-1.40495,14.2651,-0.0646303,0.0134284,0.00422248,4.17932e-05,-0.0646303,-0.0134276,-169.337,-175.492,-176.962,-176.886,-175.082,-170.362,-42.8406,-66.529,-76.8506,-90.6406,-100.321,-115.129,-23.3238,1.11466,11.5229,25.0243,34.1544,47.7333,1.37711,0.0398524,0.645106,3.45254,7.1403,14.7021,
-175.539,-66.6729,259.182,190.818,22.6169,-1.50414,13.1811,-0.048341,0.0410815,0.00208415,8.03609e-05,-0.048341,-0.0410584,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-0.150165,10.2639,23.7947,32.9639,46.6232,54.733,0.0190532,0.51251,3.1748,6.76432,14.1799,21.7771,
-175.711,-67.6725,259.716,190.284,22.6451,-2.87084,11.9313,-0.022948,0.0354259,0.00240939,7.78976e-05,-0.022948,-0.0354111,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-1.16432,9.25394,22.809,32.0112,45.739,53.9193,0.0117206,0.408077,2.94412,6.44801,13.7359,21.2572,
-175.864,-68.6752,260.562,189.438,22.6292,-2.19708,11.5891,-0.0144273,0.0247963,0.00275931,7.41782e-05,-0.0144273,-0.0247912,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-2.17826,8.24471,21.8357,31.0887,44.9227,53.2131,0.0155232,0.257944,2.59348,5.96106,13.0454,20.445,
-176.019,-69.8059,261.537,188.463,22.9651,-2.01451,11.699,-0.0179242,0.0135736,0.00312525,7.01548e-05,-0.0179242,-0.0135727,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-3.31882,7.10677,20.7355,30.0445,43.997,52.4121,0.0392821,0.104371,2.20839,5.41808,12.2661,19.5236,
-176.189,-71.1866,262.466,187.534,22.5418,-1.38715,8.71679,-0.0315937,0.00599868,0.0035069,6.65547e-05,-0.0315937,-0.00599861,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-4.70877,5.71651,19.3776,28.7374,42.7992,51.3309,0.0802432,-0.0238347,1.85877,4.917,11.5377,18.6578,
-176.344,-72.5638,263.224,186.776,22.8413,-1.14208,12.9413,-0.0460217,0.00271519,0.00384336,6.37794e-05,-0.0460217,-0.00271518,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-6.09318,4.3298,18.0146,27.414,41.5621,50.1872,0.134105,-0.107782,1.59407,4.5283,10.9626,17.9692,
-176.474,-73.8151,263.744,186.256,22.8056,-1.00278,10.2044,-0.0563945,0.00359134,0.00411802,6.19496e-05,-0.0563945,-0.00359133,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-7.34981,3.07055,16.7702,26.1959,40.4018,49.0902,0.182902,-0.153625,1.42388,4.27264,10.5782,17.5062,
-176.584,-74.9382,264.114,185.886,22.3721,-1.12706,10.5628,-0.0621498,0.00671059,0.00434764,6.0686e-05,-0.0621498,-0.00671049,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-8.47688,1.94109,15.6507,25.0945,39.3408,48.0737,0.223848,-0.179883,1.30923,4.09713,10.3109,17.1827,
-176.684,-76.0617,264.597,185.403,22.725,-1.29394,14.5396,-0.0660224,0.00842465,0.00457379,5.90778e-05,-0.0660224,-0.00842445,-175.492,-176.962,-176.886,-175.082,-170.362,-164.422,-66.529,-76.8506,-90.6406,-100.321,-115.129,-124.521,-9.60262,0.811575,14.5332,24.0002,38.2984,47.0889,0.289452,-0.202076,1.17143,3.87963,9.97309,16.7711,
-176.784,-77.312,265.139,184.861,22.7907,-1.40192,11.0682,-0.220148,0.0655155,0.00184816,9.80203e-05,-0.220148,-0.065422,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-0.44462,13.2894,22.7816,37.1368,45.9912,52.3805,-0.216657,1.02695,3.64546,9.60336,16.3178,22.361,
-176.861,-78.4378,265.65,184.35,22.3903,-2.55004,11.0296,-0.163372,0.060158,0.00228233,9.4879e-05,-0.163372,-0.0600856,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-1.57494,12.1696,21.6848,36.0925,45.0065,51.4494,-0.221001,0.900096,3.43385,9.26352,15.8988,21.8847,
-176.93,-79.9393,266.836,183.164,22.3544,-2.43826,14.4104,-0.117604,0.0454637,0.00290566,8.80424e-05,-0.117604,-0.0454324,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-3.0822,10.6826,20.2482,34.7735,43.8229,50.3883,-0.201851,0.634569,2.97087,8.50113,14.9505,20.8018,
-176.963,-81.3212,268.05,181.95,22.8071,-2.23989,14.4267,-0.0993579,0.0319083,0.0034327,8.16399e-05,-0.0993579,-0.0318975,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-4.46808,9.31138,18.9243,33.5635,42.7475,49.4354,-0.150756,0.393835,2.52694,7.7482,14.0044,19.7153,
-176.971,-82.4549,268.914,181.086,22.5282,-1.79192,10.1775,-0.0946458,0.024573,0.00380637,7.74128e-05,-0.0946458,-0.024568,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-5.60349,8.18262,17.8266,32.5429,41.8202,48.5935,-0.0971475,0.239568,2.22745,7.22734,13.3443,18.9537,
-176.966,-83.5893,269.72,180.28,22.83,-1.68711,12.9025,-0.0931332,0.0193187,0.00414434,7.36939e-05,-0.0931332,-0.0193163,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-6.73858,7.0509,16.7219,31.5071,40.8695,47.7211,-0.0289383,0.113766,1.96576,6.75809,12.7439,18.2575,
-176.942,-84.9726,270.518,179.482,22.4927,-1.52664,10.0667,-0.0929589,0.0173637,0.00450824,7.02111e-05,-0.0929589,-0.017362,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-8.12184,5.66828,15.3642,30.2146,39.6595,46.5871,0.0539903,0.00468217,1.72184,6.30784,12.1627,17.5804,
-176.901,-86.3557,271.323,178.677,22.7614,-1.6,13.2301,-0.0927648,0.0164116,0.00484412,6.68791e-05,-0.0927648,-0.0164101,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-9.5039,4.28417,14.0032,28.9167,38.4429,45.446,0.159087,-0.0840438,1.49666,5.87348,11.595,16.9148,
-176.842,-87.7358,272.048,177.952,22.4495,-1.64924,10.5681,-0.0914239,0.0178199,0.00514997,6.40259e-05,-0.0914239,-0.017818,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-10.8825,2.90136,12.6396,27.6073,37.2052,44.275,0.269296,-0.148285,1.30932,5.49707,11.0976,16.3283,
-176.755,-89.2388,272.917,177.083,22.3479,-1.85202,13.3732,-0.0889582,0.0190296,0.00546028,6.07756e-05,-0.0889582,-0.0190273,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-12.3827,1.39328,11.1525,26.182,35.8637,43.012,0.423993,-0.202565,1.10719,5.06749,10.5219,15.6447,
-176.62,-90.9919,274.041,175.959,22.4867,-1.98933,14.1218,-0.203754,0.0869155,0.00147746,0.000125291,-0.203754,-0.0866977,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-0.369189,9.4139,24.5181,34.305,41.5525,52.3253,-0.240681,0.87736,4.54204,9.80542,14.7871,26.3667,
-176.486,-92.3733,275.09,174.91,22.9138,-3.94007,12.8521,-0.118949,0.0708758,0.00227489,0.000116503,-0.118949,-0.0707574,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-1.76137,8.04054,23.2093,33.0908,40.4283,51.4112,-0.245304,0.6935,4.08113,9.16451,14.0127,25.3932,
-176.339,-93.4992,276.415,173.585,22.5744,-3.1099,8.35268,-0.0873787,0.0511114,0.00296057,0.0001064,-0.0873787,-0.051067,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-2.90188,6.91913,22.1622,32.1587,39.6063,50.8495,-0.224775,0.487061,3.52293,8.37639,13.0535,24.177,
-176.167,-94.6198,277.768,172.232,22.7808,-2.77266,11.5414,-0.078195,0.0331354,0.00356413,9.71034e-05,-0.078195,-0.0331233,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-4.03993,5.79515,21.1056,31.214,38.77,50.2728,-0.17503,0.304666,2.9797,7.59572,12.0957,22.9505,
-175.976,-95.732,278.869,171.131,22.3958,-1.97647,9.79138,-0.0814868,0.0216482,0.00405451,9.02117e-05,-0.0814868,-0.0216448,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-5.17086,4.67161,20.0306,30.2257,37.8667,49.5758,-0.114788,0.175988,2.55657,6.97766,11.3317,21.9636,
-175.724,-97.0867,279.974,170.026,22.6607,-1.68968,13.6935,-0.089938,0.0137851,0.00455646,8.38196e-05,-0.089938,-0.0137842,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-6.54991,3.29633,18.6984,28.9769,36.7005,48.6126,-0.0280519,0.0727612,2.15655,6.38011,10.5859,20.9899,
-175.456,-98.4361,280.761,169.239,22.3429,-1.36852,11.4051,-0.0969555,0.0131138,0.00497428,7.95627e-05,-0.0969555,-0.0131131,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-7.92543,1.92127,17.3506,27.6861,35.4668,47.5207,0.0505299,0.0160405,1.888,5.96992,10.0692,20.3086,
-175.201,-99.6604,281.39,168.61,22.317,-1.54591,14.4022,-0.098537,0.0151329,0.00531747,7.63262e-05,-0.098537,-0.0151318,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-9.17507,0.670659,16.1196,26.4993,34.3244,46.4899,0.128583,-0.0139201,1.68867,5.65697,9.67066,19.7772,
-174.845,-101.253,282.313,167.687,22.8471,-1.72409,14.4477,-0.0446515,0.0348826,0.00413066,0.000100173,-0.0446515,-0.0348684,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-0.961493,14.5128,24.9551,32.8439,45.1706,53.7384,-0.0327115,1.42078,5.22136,9.10847,19.0177,29.3843,
-174.488,-102.723,283.263,166.737,22.933,-3.32171,7.88105,-0.0225782,0.0293449,0.00482943,9.19753e-05,-0.0225782,-0.0293364,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-2.47483,13.0215,23.5253,31.4774,43.9667,52.7051,-0.026239,1.17061,4.79762,8.55346,18.257,28.4802,
-174.26,-103.572,284.078,165.922,22.3771,-2.63797,7.02693,-0.02652,0.0224492,0.00525108,8.54524e-05,-0.02652,-0.0224454,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-3.35388,12.1579,22.7122,30.717,43.3431,52.2261,-0.00597316,0.970237,4.4474,8.08969,17.6146,27.7123,
-173.88,-104.892,285.42,164.58,22.5572,-2.61731,12.4168,-0.0450786,0.012597,0.00583653,7.56429e-05,-0.0450786,-0.0125964,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-4.72618,10.8042,21.4371,29.525,42.3706,51.4877,0.0565812,0.669272,3.89832,7.35216,16.5788,26.4657,
-173.474,-106.198,286.565,163.435,22.1996,-1.89555,11.224,-0.0699423,0.00845759,0.00630069,6.80788e-05,-0.0699423,-0.00845739,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-6.09177,9.44772,20.143,28.2983,41.3258,50.6386,0.134863,0.437094,3.45302,6.74456,15.7126,25.4154,
-173.09,-107.38,287.433,162.567,22.1972,-1.81176,15.0515,-0.0877214,0.00915807,0.00664583,6.27784e-05,-0.0877214,-0.00915781,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-7.332,8.21029,18.9501,27.1543,40.3163,49.7751,0.214923,0.281549,3.135,6.30252,15.0721,24.6326,
-172.606,-108.798,288.398,161.602,22.3371,-1.81508,15.2319,-0.102804,0.0127962,0.00700133,5.72892e-05,-0.102804,-0.0127955,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-8.82524,6.71596,17.5023,25.7587,39.0664,48.6848,0.326811,0.131755,2.80398,5.83293,14.3796,23.7795,
-172.096,-110.217,289.357,160.643,22.5135,-2.04245,13.9054,-0.110255,0.0178846,0.00730941,5.22065e-05,-0.110255,-0.0178827,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-10.3265,5.20929,16.0388,24.3448,37.7937,47.5681,0.463063,0.00788588,2.49918,5.3895,13.7122,22.9498,
-171.602,-111.516,290.365,159.635,22.9343,-2.3402,12.0659,-0.112194,0.0213607,0.00755872,4.72309e-05,-0.112194,-0.0213575,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-11.7064,3.81897,14.6906,23.0461,36.6393,46.5746,0.633321,-0.094905,2.20562,4.94947,13.0345,22.0988,
-171.13,-112.688,291.358,158.642,22.9363,-2.53891,7.90585,-0.112065,0.0238215,0.00775442,4.26494e-05,-0.112065,-0.023817,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-12.9574,2.55299,13.4629,21.8647,35.596,45.6871,0.823433,-0.173942,1.93769,4.53622,12.3843,21.2749,
-170.686,-113.729,292.295,157.705,22.3933,-2.68632,7.80999,-0.111613,0.0256299,0.00790489,3.85968e-05,-0.111613,-0.0256243,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-14.0738,1.41819,12.3612,20.8044,34.6622,44.8973,1.02045,-0.230466,1.70245,4.16322,11.7856,20.5101,
-170.174,-114.869,293.448,156.552,22.2242,-2.76915,12.9335,-0.11128,0.0259827,0.00804531,3.39321e-05,-0.11128,-0.0259769,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-15.3,0.163673,11.1434,19.6343,33.6427,44.0511,1.28721,-0.27504,1.43739,3.72785,11.07,19.5868,
-169.639,-115.996,294.649,155.351,22.2823,-2.79359,14.4744,-0.206427,0.0510553,0.00712441,3.95594e-05,-0.206427,-0.0510111,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-1.08923,9.92392,18.461,32.6201,43.2048,49.6701,-0.295127,1.18687,3.2989,10.3459,18.6428,24.6762,
-168.962,-117.337,296.135,153.865,22.419,-3.04372,15.0582,-0.171533,0.0459737,0.00738222,3.26627e-05,-0.171533,-0.0459413,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-2.59929,8.44859,17.0376,31.3747,42.1711,48.7907,-0.284091,0.91172,2.80159,9.47897,17.4985,23.3621,
